cvemun,pollutant,tot_pop_mun,exp_type,exposure_weigh,crf_id,temporality,cause,health_outcome,icd_10,age_group,crf_mean_10,crf_lower_10,crf_upper_10,interval_ug_m3,beta_mean,beta_lower,beta_upper,reference,crf_type,analysis_type,paf_mean,paf_lower,paf_upper,total_incid,ab_incid_mean,ab_incid_lower,ab_incid_upper
21047,PM25,23296.0000023296,with_og,7.889932721983639,18,long_term,asthma,incidence,j45_j46,less20,1.34,1.1,1.63,10,0.029266961396282005,0.009531017980432493,0.04885800148186709,khreis_2017,lineal,main,0.206192552343256,0.07244120032839392,0.3198802168423913,12,2.4743106281190723,0.8692944039407271,3.838562602108696
21048,NO2,23695,no_og,3.4855037624103176,5,long_term,asthma,incidence,j45_j46,less20,1.131,1.052,1.182,10,0.012310219713398341,0.005069311431551817,0.016720791898390642,khreis_2017,lineal,main,0.041999823838988336,0.01751392077565822,0.05661459894576214,NA,0,0,0
21048,NO2,23695,with_og,3.448668908116264,5,long_term,asthma,incidence,j45_j46,less20,1.131,1.052,1.182,10,0.012310219713398341,0.005069311431551817,0.016720791898390642,khreis_2017,lineal,main,0.04156532480262048,0.017330446626396934,0.0560333814232645,NA,0,0,0
21048,PM25,23695,no_og,16.028305549101752,18,long_term,asthma,incidence,j45_j46,less20,1.34,1.1,1.63,10,0.029266961396282005,0.009531017980432493,0.04885800148186709,khreis_2017,lineal,main,0.3744348512066732,0.14166951103437284,0.5430178629500108,NA,0,0,0
21048,PM25,23695,with_og,16.0439117540585,18,long_term,asthma,incidence,j45_j46,less20,1.34,1.1,1.63,10,0.029266961396282005,0.009531017980432493,0.04885800148186709,khreis_2017,lineal,main,0.37472051046813615,0.1417971722089121,0.543366173530635,NA,0,0,0
21049,NO2,18240,no_og,1.5123818,5,long_term,asthma,incidence,j45_j46,less20,1.131,1.052,1.182,10,0.012310219713398341,0.005069311431551817,0.016720791898390642,khreis_2017,lineal,main,0.01844551246136955,0.007637419903024046,0.024971152603566454,NA,0,0,0
21049,NO2,18240,with_og,1.7660092,5,long_term,asthma,incidence,j45_j46,less20,1.131,1.052,1.182,10,0.012310219713398341,0.005069311431551817,0.016720791898390642,khreis_2017,lineal,main,0.021505351521122273,0.008912496756923901,0.029097349165398696,NA,0,0,0
21049,PM25,18240,no_og,12.230341,18,long_term,asthma,incidence,j45_j46,less20,1.34,1.1,1.63,10,0.029266961396282005,0.009531017980432493,0.04885800148186709,khreis_2017,lineal,main,0.30088841752716927,0.11003006700457306,0.4498421372195567,NA,0,0,0
21049,PM25,18240,with_og,12.332769,18,long_term,asthma,incidence,j45_j46,less20,1.34,1.1,1.63,10,0.029266961396282005,0.009531017980432493,0.04885800148186709,khreis_2017,lineal,main,0.30298104553170063,0.11089847006427864,0.4525884846093362,NA,0,0,0
21050,NO2,27988,no_og,1.4240211,5,long_term,asthma,incidence,j45_j46,less20,1.131,1.052,1.182,10,0.012310219713398341,0.005069311431551817,0.016720791898390642,khreis_2017,lineal,main,0.017377255858065252,0.007192813441536359,0.023529520912920935,1,0.017377255858065252,0.007192813441536359,0.023529520912920935
