cveent,entidad,pollutant,exp_type,temporality,cause,health_outcome,icd_10,age_group,reference,crf_type,analysis_type,total_erv,ab_erv_mean,ab_erv_lower,ab_erv_upper,paf
16,Michoacán,PM25,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmean,lineal,sensitivity,4778,196.29,5.53,385.82,0.0411
17,Morelos,NO2,no_og,short_term,asthma,ed_visits,j45_j46,less20,zheng_2021,lineal,main,546,3.57,1.98,5.15,0.0065
17,Morelos,NO2,no_og,short_term,asthma,ed_visits,j45_j46,total,zheng_2021,lineal,main,802,3.63,2.08,5.16,0.0045
17,Morelos,NO2,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lag0,lineal,sensitivity,3674,20.56,3.28,36.42,0.0056
17,Morelos,NO2,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmax,lineal,sensitivity,3674,26.94,3.28,49.91,0.0073
17,Morelos,NO2,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmean,lineal,sensitivity,3674,26.94,3.28,49.91,0.0073
17,Morelos,NO2,with_og,short_term,asthma,ed_visits,j45_j46,less20,zheng_2021,lineal,main,546,3.55,1.96,5.11,0.0065
17,Morelos,NO2,with_og,short_term,asthma,ed_visits,j45_j46,total,zheng_2021,lineal,main,802,3.59,2.06,5.11,0.0045
17,Morelos,NO2,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lag0,lineal,sensitivity,3674,20.17,3.22,35.73,0.0055
17,Morelos,NO2,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmax,lineal,sensitivity,3674,26.43,3.22,48.97,0.0072
17,Morelos,NO2,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmean,lineal,sensitivity,3674,26.43,3.22,48.97,0.0072
17,Morelos,O3,no_og,short_term,asthma,ed_visits,j45_j46,less20,zheng_2021,lineal,main,546,26.41,6.01,48.56,0.0484
17,Morelos,O3,no_og,short_term,asthma,ed_visits,j45_j46,total,zheng_2021,lineal,main,802,34.56,21.82,47.03,0.0431
17,Morelos,O3,with_og,short_term,asthma,ed_visits,j45_j46,less20,zheng_2021,lineal,main,545,26.52,6.04,48.75,0.0487
17,Morelos,O3,with_og,short_term,asthma,ed_visits,j45_j46,total,zheng_2021,lineal,main,799,34.62,21.86,47.12,0.0433
17,Morelos,PM25,no_og,short_term,asthma,ed_visits,j45_j46,total,ru_2023,lineal,main,802,56.73,35.2,79.54,0.0707
17,Morelos,PM25,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lag0,lineal,sensitivity,3674,151.49,44.52,257.59,0.0412
17,Morelos,PM25,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmax,lineal,sensitivity,3674,232.88,55.49,399.09,0.0634
17,Morelos,PM25,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmean,lineal,sensitivity,3674,197.71,5.62,385.44,0.0538
17,Morelos,PM25,with_og,short_term,asthma,ed_visits,j45_j46,total,ru_2023,lineal,main,802,56.59,35.11,79.33,0.0706
17,Morelos,PM25,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lag0,lineal,sensitivity,3674,150.81,44.32,256.44,0.041
17,Morelos,PM25,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmax,lineal,sensitivity,3674,231.84,55.24,397.31,0.0631
17,Morelos,PM25,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmean,lineal,sensitivity,3674,196.83,5.6,383.72,0.0536
18,Nayarit,NO2,no_og,short_term,asthma,ed_visits,j45_j46,less20,zheng_2021,lineal,main,372,0.72,0.4,1.04,0.0019
18,Nayarit,NO2,no_og,short_term,asthma,ed_visits,j45_j46,total,zheng_2021,lineal,main,633,0.83,0.48,1.19,0.0013
18,Nayarit,NO2,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lag0,lineal,sensitivity,3276,5.28,0.84,9.36,0.0016
18,Nayarit,NO2,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmax,lineal,sensitivity,3276,6.92,0.84,12.84,0.0021
18,Nayarit,NO2,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmean,lineal,sensitivity,3276,6.92,0.84,12.84,0.0021
18,Nayarit,NO2,with_og,short_term,asthma,ed_visits,j45_j46,less20,zheng_2021,lineal,main,372,0.7,0.39,1.01,0.0019
18,Nayarit,NO2,with_og,short_term,asthma,ed_visits,j45_j46,total,zheng_2021,lineal,main,633,0.82,0.47,1.17,0.0013
18,Nayarit,NO2,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lag0,lineal,sensitivity,3276,5.21,0.83,9.24,0.0016
18,Nayarit,NO2,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmax,lineal,sensitivity,3276,6.83,0.83,12.68,0.0021
18,Nayarit,NO2,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmean,lineal,sensitivity,3276,6.83,0.83,12.68,0.0021
18,Nayarit,O3,no_og,short_term,asthma,ed_visits,j45_j46,less20,zheng_2021,lineal,main,372,14.24,3.23,26.32,0.0383
18,Nayarit,O3,no_og,short_term,asthma,ed_visits,j45_j46,total,zheng_2021,lineal,main,633,21.29,13.42,29.04,0.0336
18,Nayarit,O3,with_og,short_term,asthma,ed_visits,j45_j46,less20,zheng_2021,lineal,main,369,14.15,3.21,26.15,0.0383
18,Nayarit,O3,with_og,short_term,asthma,ed_visits,j45_j46,total,zheng_2021,lineal,main,630,21.23,13.38,28.96,0.0337
18,Nayarit,PM25,no_og,short_term,asthma,ed_visits,j45_j46,total,ru_2023,lineal,main,633,17.32,10.63,24.56,0.0274
18,Nayarit,PM25,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lag0,lineal,sensitivity,3276,54.65,15.88,93.98,0.0167
18,Nayarit,PM25,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmax,lineal,sensitivity,3276,84.74,19.82,147.84,0.0259
18,Nayarit,PM25,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmean,lineal,sensitivity,3276,71.68,2,142.57,0.0219
18,Nayarit,PM25,with_og,short_term,asthma,ed_visits,j45_j46,total,ru_2023,lineal,main,633,17.29,10.61,24.52,0.0273
18,Nayarit,PM25,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lag0,lineal,sensitivity,3276,54.63,15.88,93.93,0.0167
18,Nayarit,PM25,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmax,lineal,sensitivity,3276,84.7,19.81,147.76,0.0259
18,Nayarit,PM25,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmean,lineal,sensitivity,3276,71.64,2,142.5,0.0219
19,Nuevo León,NO2,no_og,short_term,asthma,ed_visits,j45_j46,less20,zheng_2021,lineal,main,687,2.26,1.25,3.25,0.0033
19,Nuevo León,NO2,no_og,short_term,asthma,ed_visits,j45_j46,total,zheng_2021,lineal,main,996,2.22,1.27,3.15,0.0022
19,Nuevo León,NO2,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lag0,lineal,sensitivity,4707,11.36,1.81,20.15,0.0024
19,Nuevo León,NO2,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmax,lineal,sensitivity,4707,14.89,1.81,27.64,0.0032
19,Nuevo León,NO2,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmean,lineal,sensitivity,4707,14.89,1.81,27.64,0.0032
19,Nuevo León,NO2,with_og,short_term,asthma,ed_visits,j45_j46,less20,zheng_2021,lineal,main,687,2.24,1.24,3.23,0.0033
19,Nuevo León,NO2,with_og,short_term,asthma,ed_visits,j45_j46,total,zheng_2021,lineal,main,996,2.21,1.27,3.14,0.0022
19,Nuevo León,NO2,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lag0,lineal,sensitivity,4707,11.4,1.82,20.22,0.0024
19,Nuevo León,NO2,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmax,lineal,sensitivity,4707,14.95,1.82,27.75,0.0032
19,Nuevo León,NO2,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmean,lineal,sensitivity,4707,14.95,1.82,27.75,0.0032
19,Nuevo León,O3,no_og,short_term,asthma,ed_visits,j45_j46,less20,zheng_2021,lineal,main,687,29.6,6.72,54.6,0.0431
19,Nuevo León,O3,no_og,short_term,asthma,ed_visits,j45_j46,total,zheng_2021,lineal,main,996,38.02,23.98,51.81,0.0382
19,Nuevo León,O3,with_og,short_term,asthma,ed_visits,j45_j46,less20,zheng_2021,lineal,main,684,29.75,6.75,54.86,0.0435
19,Nuevo León,O3,with_og,short_term,asthma,ed_visits,j45_j46,total,zheng_2021,lineal,main,991,38.19,24.09,52.05,0.0385
19,Nuevo León,PM25,no_og,short_term,asthma,ed_visits,j45_j46,total,ru_2023,lineal,main,996,38.04,23.41,53.8,0.0382
19,Nuevo León,PM25,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lag0,lineal,sensitivity,4707,109.07,31.81,186.92,0.0232
19,Nuevo León,PM25,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmax,lineal,sensitivity,4707,168.68,39.68,292.7,0.0358
19,Nuevo León,PM25,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmean,lineal,sensitivity,4707,142.83,4,282.39,0.0303
19,Nuevo León,PM25,with_og,short_term,asthma,ed_visits,j45_j46,total,ru_2023,lineal,main,996,38.05,23.42,53.81,0.0382
19,Nuevo León,PM25,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lag0,lineal,sensitivity,4707,109.2,31.84,187.13,0.0232
19,Nuevo León,PM25,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmax,lineal,sensitivity,4707,168.87,39.72,293.02,0.0359
19,Nuevo León,PM25,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmean,lineal,sensitivity,4707,143,4.01,282.71,0.0304
20,Oaxaca,NO2,no_og,short_term,asthma,ed_visits,j45_j46,less20,zheng_2021,lineal,main,361,0.37,0.2,0.54,0.001
20,Oaxaca,NO2,no_og,short_term,asthma,ed_visits,j45_j46,total,zheng_2021,lineal,main,583,0.43,0.24,0.61,7e-4
20,Oaxaca,NO2,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lag0,lineal,sensitivity,5408,5.91,0.94,10.49,0.0011
20,Oaxaca,NO2,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmax,lineal,sensitivity,5408,7.75,0.94,14.41,0.0014
20,Oaxaca,NO2,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmean,lineal,sensitivity,5408,7.75,0.94,14.41,0.0014
20,Oaxaca,NO2,with_og,short_term,asthma,ed_visits,j45_j46,less20,zheng_2021,lineal,main,361,0.39,0.22,0.56,0.0011
20,Oaxaca,NO2,with_og,short_term,asthma,ed_visits,j45_j46,total,zheng_2021,lineal,main,583,0.45,0.26,0.64,8e-4
20,Oaxaca,NO2,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lag0,lineal,sensitivity,5408,6.17,0.98,10.95,0.0011
20,Oaxaca,NO2,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmax,lineal,sensitivity,5408,8.09,0.98,15.03,0.0015
20,Oaxaca,NO2,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmean,lineal,sensitivity,5408,8.09,0.98,15.03,0.0015
20,Oaxaca,O3,no_og,short_term,asthma,ed_visits,j45_j46,less20,zheng_2021,lineal,main,361,12.28,2.78,22.73,0.034
20,Oaxaca,O3,no_og,short_term,asthma,ed_visits,j45_j46,total,zheng_2021,lineal,main,583,17.89,11.27,24.41,0.0307
20,Oaxaca,O3,with_og,short_term,asthma,ed_visits,j45_j46,less20,zheng_2021,lineal,main,360,12.48,2.82,23.1,0.0347
20,Oaxaca,O3,with_og,short_term,asthma,ed_visits,j45_j46,total,zheng_2021,lineal,main,582,18.21,11.47,24.84,0.0313
20,Oaxaca,PM25,no_og,short_term,asthma,ed_visits,j45_j46,total,ru_2023,lineal,main,583,17.18,10.55,24.33,0.0295
20,Oaxaca,PM25,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lag0,lineal,sensitivity,5408,116.97,34.1,200.52,0.0216
20,Oaxaca,PM25,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmax,lineal,sensitivity,5408,180.94,42.54,314.12,0.0335
20,Oaxaca,PM25,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmean,lineal,sensitivity,5408,153.2,4.29,303.05,0.0283
20,Oaxaca,PM25,with_og,short_term,asthma,ed_visits,j45_j46,total,ru_2023,lineal,main,583,17.31,10.64,24.53,0.0297
20,Oaxaca,PM25,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lag0,lineal,sensitivity,5408,117.86,34.36,202.01,0.0218
20,Oaxaca,PM25,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmax,lineal,sensitivity,5408,182.29,42.87,316.41,0.0337
20,Oaxaca,PM25,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmean,lineal,sensitivity,5408,154.35,4.33,305.26,0.0285
21,Puebla,NO2,no_og,short_term,asthma,ed_visits,j45_j46,less20,zheng_2021,lineal,main,522,2.11,1.17,3.05,0.004
21,Puebla,NO2,no_og,short_term,asthma,ed_visits,j45_j46,total,zheng_2021,lineal,main,1021,2.87,1.64,4.08,0.0028
21,Puebla,NO2,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lag0,lineal,sensitivity,11918,44.37,7.08,78.66,0.0037
21,Puebla,NO2,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmax,lineal,sensitivity,11918,58.16,7.08,107.87,0.0049
21,Puebla,NO2,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmean,lineal,sensitivity,11918,58.16,7.08,107.87,0.0049
21,Puebla,NO2,with_og,short_term,asthma,ed_visits,j45_j46,less20,zheng_2021,lineal,main,522,2.16,1.2,3.12,0.0041
21,Puebla,NO2,with_og,short_term,asthma,ed_visits,j45_j46,total,zheng_2021,lineal,main,1021,2.93,1.68,4.18,0.0029
21,Puebla,NO2,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lag0,lineal,sensitivity,11918,45.33,7.23,80.36,0.0038
21,Puebla,NO2,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmax,lineal,sensitivity,11918,59.42,7.23,110.21,0.005
21,Puebla,NO2,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmean,lineal,sensitivity,11918,59.42,7.23,110.21,0.005
21,Puebla,O3,no_og,short_term,asthma,ed_visits,j45_j46,less20,zheng_2021,lineal,main,522,22.75,5.16,41.93,0.0436
21,Puebla,O3,no_og,short_term,asthma,ed_visits,j45_j46,total,zheng_2021,lineal,main,1021,39.82,25.12,54.25,0.039
21,Puebla,O3,with_og,short_term,asthma,ed_visits,j45_j46,less20,zheng_2021,lineal,main,520,23.18,5.26,42.71,0.0446
21,Puebla,O3,with_og,short_term,asthma,ed_visits,j45_j46,total,zheng_2021,lineal,main,1018,40.6,25.61,55.3,0.0399
21,Puebla,PM25,no_og,short_term,asthma,ed_visits,j45_j46,total,ru_2023,lineal,main,1021,46.99,28.96,66.35,0.046
21,Puebla,PM25,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lag0,lineal,sensitivity,11918,364.68,106.64,623.21,0.0306
21,Puebla,PM25,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmax,lineal,sensitivity,11918,562.77,132.98,972.15,0.0472
21,Puebla,PM25,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmean,lineal,sensitivity,11918,476.99,13.44,938.28,0.04
21,Puebla,PM25,with_og,short_term,asthma,ed_visits,j45_j46,total,ru_2023,lineal,main,1021,47.16,29.07,66.58,0.0462
21,Puebla,PM25,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lag0,lineal,sensitivity,11918,366.54,107.19,626.32,0.0308
21,Puebla,PM25,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmax,lineal,sensitivity,11918,565.59,133.67,976.87,0.0475
21,Puebla,PM25,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmean,lineal,sensitivity,11918,479.4,13.51,942.85,0.0402
22,Querétaro,NO2,no_og,short_term,asthma,ed_visits,j45_j46,less20,zheng_2021,lineal,main,254,0.7,0.39,1.01,0.0028
22,Querétaro,NO2,no_og,short_term,asthma,ed_visits,j45_j46,total,zheng_2021,lineal,main,425,0.84,0.48,1.19,0.002
22,Querétaro,NO2,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lag0,lineal,sensitivity,4535,12.78,2.04,22.67,0.0028
22,Querétaro,NO2,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmax,lineal,sensitivity,4535,16.76,2.04,31.11,0.0037
22,Querétaro,NO2,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmean,lineal,sensitivity,4535,16.76,2.04,31.11,0.0037
22,Querétaro,NO2,with_og,short_term,asthma,ed_visits,j45_j46,less20,zheng_2021,lineal,main,254,0.7,0.39,1.01,0.0028
22,Querétaro,NO2,with_og,short_term,asthma,ed_visits,j45_j46,total,zheng_2021,lineal,main,425,0.84,0.48,1.19,0.002
22,Querétaro,NO2,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lag0,lineal,sensitivity,4535,12.63,2.01,22.41,0.0028
22,Querétaro,NO2,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmax,lineal,sensitivity,4535,16.56,2.01,30.74,0.0037
22,Querétaro,NO2,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmean,lineal,sensitivity,4535,16.56,2.01,30.74,0.0037
22,Querétaro,O3,no_og,short_term,asthma,ed_visits,j45_j46,less20,zheng_2021,lineal,main,254,11.23,2.55,20.7,0.0442
22,Querétaro,O3,no_og,short_term,asthma,ed_visits,j45_j46,total,zheng_2021,lineal,main,425,16.88,10.65,23,0.0397
22,Querétaro,O3,with_og,short_term,asthma,ed_visits,j45_j46,less20,zheng_2021,lineal,main,254,11.36,2.58,20.94,0.0447
22,Querétaro,O3,with_og,short_term,asthma,ed_visits,j45_j46,total,zheng_2021,lineal,main,425,17.07,10.77,23.26,0.0402
22,Querétaro,PM25,no_og,short_term,asthma,ed_visits,j45_j46,total,ru_2023,lineal,main,425,21.09,13.01,29.75,0.0496
22,Querétaro,PM25,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lag0,lineal,sensitivity,4535,154.73,45.31,264.05,0.0341
22,Querétaro,PM25,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmax,lineal,sensitivity,4535,238.52,56.5,411.08,0.0526
22,Querétaro,PM25,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmean,lineal,sensitivity,4535,202.26,5.71,396.83,0.0446
22,Querétaro,PM25,with_og,short_term,asthma,ed_visits,j45_j46,total,ru_2023,lineal,main,425,21.13,13.03,29.81,0.0497
22,Querétaro,PM25,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lag0,lineal,sensitivity,4535,154.86,45.35,264.24,0.0341
22,Querétaro,PM25,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmax,lineal,sensitivity,4535,238.69,56.54,411.34,0.0526
22,Querétaro,PM25,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmean,lineal,sensitivity,4535,202.41,5.72,397.09,0.0446
23,Quintana Roo,NO2,no_og,short_term,asthma,ed_visits,j45_j46,less20,zheng_2021,lineal,main,367,0.17,0.1,0.25,5e-4
23,Quintana Roo,NO2,no_og,short_term,asthma,ed_visits,j45_j46,total,zheng_2021,lineal,main,666,0.22,0.13,0.32,3e-4
23,Quintana Roo,NO2,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lag0,lineal,sensitivity,3512,1.57,0.25,2.79,4e-4
23,Quintana Roo,NO2,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmax,lineal,sensitivity,3512,2.06,0.25,3.83,6e-4
23,Quintana Roo,NO2,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmean,lineal,sensitivity,3512,2.06,0.25,3.83,6e-4
23,Quintana Roo,NO2,with_og,short_term,asthma,ed_visits,j45_j46,less20,zheng_2021,lineal,main,367,0.17,0.09,0.25,5e-4
23,Quintana Roo,NO2,with_og,short_term,asthma,ed_visits,j45_j46,total,zheng_2021,lineal,main,666,0.22,0.13,0.31,3e-4
23,Quintana Roo,NO2,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lag0,lineal,sensitivity,3512,1.55,0.25,2.76,4e-4
23,Quintana Roo,NO2,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmax,lineal,sensitivity,3512,2.04,0.25,3.79,6e-4
23,Quintana Roo,NO2,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmean,lineal,sensitivity,3512,2.04,0.25,3.79,6e-4
23,Quintana Roo,O3,no_og,short_term,asthma,ed_visits,j45_j46,less20,zheng_2021,lineal,main,367,11.57,2.61,21.44,0.0315
23,Quintana Roo,O3,no_og,short_term,asthma,ed_visits,j45_j46,total,zheng_2021,lineal,main,666,18.76,11.81,25.62,0.0282
23,Quintana Roo,O3,with_og,short_term,asthma,ed_visits,j45_j46,less20,zheng_2021,lineal,main,365,11.5,2.6,21.33,0.0315
23,Quintana Roo,O3,with_og,short_term,asthma,ed_visits,j45_j46,total,zheng_2021,lineal,main,664,18.72,11.78,25.55,0.0282
23,Quintana Roo,PM25,no_og,short_term,asthma,ed_visits,j45_j46,total,ru_2023,lineal,main,666,15.89,9.76,22.53,0.0239
23,Quintana Roo,PM25,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lag0,lineal,sensitivity,3512,59.69,17.39,102.38,0.017
23,Quintana Roo,PM25,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmax,lineal,sensitivity,3512,92.37,21.7,160.51,0.0263
23,Quintana Roo,PM25,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmean,lineal,sensitivity,3512,78.19,2.19,154.84,0.0223
23,Quintana Roo,PM25,with_og,short_term,asthma,ed_visits,j45_j46,total,ru_2023,lineal,main,666,15.9,9.77,22.55,0.0239
23,Quintana Roo,PM25,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lag0,lineal,sensitivity,3512,59.76,17.41,102.49,0.017
23,Quintana Roo,PM25,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmax,lineal,sensitivity,3512,92.47,21.72,160.69,0.0263
23,Quintana Roo,PM25,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmean,lineal,sensitivity,3512,78.28,2.19,155.01,0.0223
24,San Luis Potosí,NO2,no_og,short_term,asthma,ed_visits,j45_j46,less20,zheng_2021,lineal,main,630,1.38,0.76,1.99,0.0022
24,San Luis Potosí,NO2,no_og,short_term,asthma,ed_visits,j45_j46,total,zheng_2021,lineal,main,881,1.37,0.79,1.95,0.0016
24,San Luis Potosí,NO2,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lag0,lineal,sensitivity,3739,7.57,1.21,13.43,0.002
24,San Luis Potosí,NO2,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmax,lineal,sensitivity,3739,9.92,1.21,18.43,0.0027
24,San Luis Potosí,NO2,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmean,lineal,sensitivity,3739,9.92,1.21,18.43,0.0027
24,San Luis Potosí,NO2,with_og,short_term,asthma,ed_visits,j45_j46,less20,zheng_2021,lineal,main,630,1.42,0.78,2.04,0.0023
24,San Luis Potosí,NO2,with_og,short_term,asthma,ed_visits,j45_j46,total,zheng_2021,lineal,main,881,1.4,0.8,2,0.0016
24,San Luis Potosí,NO2,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lag0,lineal,sensitivity,3739,7.76,1.24,13.77,0.0021
24,San Luis Potosí,NO2,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmax,lineal,sensitivity,3739,10.18,1.24,18.9,0.0027
24,San Luis Potosí,NO2,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmean,lineal,sensitivity,3739,10.18,1.24,18.9,0.0027
24,San Luis Potosí,O3,no_og,short_term,asthma,ed_visits,j45_j46,less20,zheng_2021,lineal,main,630,27.34,6.21,50.41,0.0434
24,San Luis Potosí,O3,no_og,short_term,asthma,ed_visits,j45_j46,total,zheng_2021,lineal,main,881,34.29,21.63,46.72,0.0389
24,San Luis Potosí,O3,with_og,short_term,asthma,ed_visits,j45_j46,less20,zheng_2021,lineal,main,628,27.72,6.3,51.09,0.0441
24,San Luis Potosí,O3,with_og,short_term,asthma,ed_visits,j45_j46,total,zheng_2021,lineal,main,877,34.72,21.9,47.3,0.0396
24,San Luis Potosí,PM25,no_og,short_term,asthma,ed_visits,j45_j46,total,ru_2023,lineal,main,881,35.62,21.94,50.35,0.0404
24,San Luis Potosí,PM25,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lag0,lineal,sensitivity,3739,95.52,27.89,163.49,0.0255
24,San Luis Potosí,PM25,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmax,lineal,sensitivity,3739,147.58,34.79,255.57,0.0395
24,San Luis Potosí,PM25,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmean,lineal,sensitivity,3739,125.02,3.51,246.61,0.0334
24,San Luis Potosí,PM25,with_og,short_term,asthma,ed_visits,j45_j46,total,ru_2023,lineal,main,881,35.81,22.05,50.6,0.0406
24,San Luis Potosí,PM25,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lag0,lineal,sensitivity,3739,95.93,28.01,164.17,0.0257
24,San Luis Potosí,PM25,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmax,lineal,sensitivity,3739,148.19,34.94,256.59,0.0396
24,San Luis Potosí,PM25,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmean,lineal,sensitivity,3739,125.55,3.53,247.6,0.0336
25,Sinaloa,NO2,no_og,short_term,asthma,ed_visits,j45_j46,less20,zheng_2021,lineal,main,905,1.75,0.97,2.53,0.0019
25,Sinaloa,NO2,no_og,short_term,asthma,ed_visits,j45_j46,total,zheng_2021,lineal,main,1239,1.55,0.89,2.21,0.0013
25,Sinaloa,NO2,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lag0,lineal,sensitivity,7040,10.84,1.73,19.24,0.0015
25,Sinaloa,NO2,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmax,lineal,sensitivity,7040,14.22,1.73,26.42,0.002
25,Sinaloa,NO2,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmean,lineal,sensitivity,7040,14.22,1.73,26.42,0.002
