cveent,entidad,pollutant,exp_type,temporality,cause,health_outcome,icd_10,age_group,reference,crf_type,analysis_type,total_dths,ab_dths_mean,ab_dths_lower,ab_dths_upper,paf
11,Guanajuato,O3,no_og,long_term,respiratory,mortality,j00_j99,plus25,kasdagli_2024,lineal,main,2904,666.23,291.48,978.84,0.2294
11,Guanajuato,O3,with_og,long_term,copd,mortality,j45_j46,plus25,kasdagli_2024,lineal,main,878,236.23,129.06,297.61,0.2691
11,Guanajuato,O3,with_og,long_term,copd,mortality,j45_j46,total,gbd_2023,lineal,main,878,129.06,67.57,202.66,0.147
11,Guanajuato,O3,with_og,long_term,respiratory,mortality,j00_j99,plus25,kasdagli_2024,lineal,main,2904,669.95,293.25,983.88,0.2307
11,Guanajuato,PM25,no_og,long_term,all_cause,mortality,a00_r99,plus25,orellano_2024,lineal,main,32687,3147.93,2186.6,4081.19,0.0963
11,Guanajuato,PM25,no_og,long_term,cvd,mortality,i00_i99,plus25,orellano_2024,lineal,main,11166,1410.44,1160.34,1648.91,0.1263
11,Guanajuato,PM25,with_og,long_term,all_cause,mortality,a00_r99,plus25,orellano_2024,lineal,main,32687,3142.96,2183.09,4074.85,0.0962
11,Guanajuato,PM25,with_og,long_term,cvd,mortality,i00_i99,plus25,orellano_2024,lineal,main,11166,1408.36,1158.61,1646.51,0.1261
12,Guerrero,NO2,no_og,long_term,all_cause,mortality,a00_r99,plus25,kasdagli_2024,lineal,main,13298,60.7,36.82,84.07,0.0046
12,Guerrero,NO2,no_og,long_term,copd,mortality,j45_j46,plus25,kasdagli_2024,lineal,main,277,1.07,0.54,1.58,0.0039
12,Guerrero,NO2,no_og,long_term,cvd,mortality,i00_i99,plus25,kasdagli_2024,lineal,main,4236,19.72,11.96,31.04,0.0047
12,Guerrero,NO2,no_og,long_term,ihd,mortality,i20_i25,plus25,kasdagli_2024,lineal,main,2698,12.37,7.5,19.47,0.0046
12,Guerrero,NO2,with_og,long_term,all_cause,mortality,a00_r99,plus25,kasdagli_2024,lineal,main,13298,59.92,36.34,82.98,0.0045
12,Guerrero,NO2,with_og,long_term,copd,mortality,j45_j46,plus25,kasdagli_2024,lineal,main,277,1.05,0.53,1.56,0.0038
12,Guerrero,NO2,with_og,long_term,cvd,mortality,i00_i99,plus25,kasdagli_2024,lineal,main,4236,19.46,11.81,30.64,0.0046
12,Guerrero,NO2,with_og,long_term,ihd,mortality,i20_i25,plus25,kasdagli_2024,lineal,main,2698,12.21,7.4,19.22,0.0045
12,Guerrero,O3,no_og,long_term,copd,mortality,j45_j46,plus25,kasdagli_2024,lineal,main,277,61.2,32.99,77.76,0.2209
12,Guerrero,O3,no_og,long_term,copd,mortality,j45_j46,total,gbd_2023,lineal,main,277,32.99,17.15,52.27,0.1191
12,Guerrero,O3,no_og,long_term,respiratory,mortality,j00_j99,plus25,kasdagli_2024,lineal,main,1021,190.41,82.14,283.46,0.1865
12,Guerrero,O3,with_og,long_term,copd,mortality,j45_j46,plus25,kasdagli_2024,lineal,main,277,61.52,33.17,78.15,0.2221
12,Guerrero,O3,with_og,long_term,copd,mortality,j45_j46,total,gbd_2023,lineal,main,277,33.17,17.25,52.55,0.1197
12,Guerrero,O3,with_og,long_term,respiratory,mortality,j00_j99,plus25,kasdagli_2024,lineal,main,1021,191.44,82.61,284.9,0.1875
12,Guerrero,PM25,no_og,long_term,all_cause,mortality,a00_r99,plus25,orellano_2024,lineal,main,13298,880.75,609.17,1146.73,0.0662
12,Guerrero,PM25,no_og,long_term,cvd,mortality,i00_i99,plus25,orellano_2024,lineal,main,4236,369.24,302.76,433.06,0.0872
12,Guerrero,PM25,with_og,long_term,all_cause,mortality,a00_r99,plus25,orellano_2024,lineal,main,13298,882.29,610.24,1148.75,0.0663
12,Guerrero,PM25,with_og,long_term,cvd,mortality,i00_i99,plus25,orellano_2024,lineal,main,4236,369.86,303.27,433.79,0.0873
13,Hidalgo,NO2,no_og,long_term,all_cause,mortality,a00_r99,plus25,kasdagli_2024,lineal,main,15135,166.01,100.82,229.67,0.011
13,Hidalgo,NO2,no_og,long_term,copd,mortality,j45_j46,plus25,kasdagli_2024,lineal,main,465,4.19,2.12,6.22,0.009
13,Hidalgo,NO2,no_og,long_term,cvd,mortality,i00_i99,plus25,kasdagli_2024,lineal,main,5437,56.92,34.56,89.48,0.0105
13,Hidalgo,NO2,no_og,long_term,ihd,mortality,i20_i25,plus25,kasdagli_2024,lineal,main,3173,31.72,19.26,49.87,0.01
13,Hidalgo,NO2,with_og,long_term,all_cause,mortality,a00_r99,plus25,kasdagli_2024,lineal,main,15135,168.14,102.11,232.62,0.0111
13,Hidalgo,NO2,with_og,long_term,copd,mortality,j45_j46,plus25,kasdagli_2024,lineal,main,465,4.24,2.15,6.28,0.0091
13,Hidalgo,NO2,with_og,long_term,cvd,mortality,i00_i99,plus25,kasdagli_2024,lineal,main,5437,57.92,35.17,91.05,0.0107
13,Hidalgo,NO2,with_og,long_term,ihd,mortality,i20_i25,plus25,kasdagli_2024,lineal,main,3173,32.46,19.71,51.03,0.0102
13,Hidalgo,O3,no_og,long_term,copd,mortality,j45_j46,plus25,kasdagli_2024,lineal,main,465,124.77,68.16,157.2,0.2683
13,Hidalgo,O3,no_og,long_term,copd,mortality,j45_j46,total,gbd_2023,lineal,main,465,68.16,35.68,107.04,0.1466
13,Hidalgo,O3,no_og,long_term,respiratory,mortality,j00_j99,plus25,kasdagli_2024,lineal,main,1206,277.18,121.3,407.13,0.2298
13,Hidalgo,O3,with_og,long_term,copd,mortality,j45_j46,plus25,kasdagli_2024,lineal,main,465,126.84,69.38,159.67,0.2728
13,Hidalgo,O3,with_og,long_term,copd,mortality,j45_j46,total,gbd_2023,lineal,main,465,69.38,36.35,108.86,0.1492
13,Hidalgo,O3,with_og,long_term,respiratory,mortality,j00_j99,plus25,kasdagli_2024,lineal,main,1206,281.96,123.57,413.63,0.2338
13,Hidalgo,PM25,no_og,long_term,all_cause,mortality,a00_r99,plus25,orellano_2024,lineal,main,15135,2154.44,1509.59,2769.31,0.1423
13,Hidalgo,PM25,no_og,long_term,cvd,mortality,i00_i99,plus25,orellano_2024,lineal,main,5437,966.08,799.5,1122.98,0.1777
13,Hidalgo,PM25,with_og,long_term,all_cause,mortality,a00_r99,plus25,orellano_2024,lineal,main,15135,2160.35,1513.8,2776.78,0.1427
13,Hidalgo,PM25,with_og,long_term,cvd,mortality,i00_i99,plus25,orellano_2024,lineal,main,5437,969.14,802.07,1126.49,0.1782
14,Jalisco,NO2,no_og,long_term,all_cause,mortality,a00_r99,plus25,kasdagli_2024,lineal,main,47284,508.78,308.93,703.98,0.0108
14,Jalisco,NO2,no_og,long_term,copd,mortality,j45_j46,plus25,kasdagli_2024,lineal,main,1618,13.64,6.9,20.23,0.0084
14,Jalisco,NO2,no_og,long_term,cvd,mortality,i00_i99,plus25,kasdagli_2024,lineal,main,14705,156.06,94.76,245.37,0.0106
14,Jalisco,NO2,no_og,long_term,ihd,mortality,i20_i25,plus25,kasdagli_2024,lineal,main,8372,87.25,52.98,137.19,0.0104
14,Jalisco,NO2,with_og,long_term,all_cause,mortality,a00_r99,plus25,kasdagli_2024,lineal,main,47284,503.44,305.68,696.61,0.0106
14,Jalisco,NO2,with_og,long_term,copd,mortality,j45_j46,plus25,kasdagli_2024,lineal,main,1618,13.5,6.83,20.01,0.0083
14,Jalisco,NO2,with_og,long_term,cvd,mortality,i00_i99,plus25,kasdagli_2024,lineal,main,14705,154.43,93.76,242.8,0.0105
14,Jalisco,NO2,with_og,long_term,ihd,mortality,i20_i25,plus25,kasdagli_2024,lineal,main,8372,86.33,52.42,135.75,0.0103
14,Jalisco,O3,no_og,long_term,copd,mortality,j45_j46,plus25,kasdagli_2024,lineal,main,1618,418.18,227.77,527.86,0.2585
14,Jalisco,O3,no_og,long_term,copd,mortality,j45_j46,total,gbd_2023,lineal,main,1621,228.19,119.28,359.06,0.1408
14,Jalisco,O3,no_og,long_term,respiratory,mortality,j00_j99,plus25,kasdagli_2024,lineal,main,6326,1398.91,610.37,2060.51,0.2211
14,Jalisco,O3,with_og,long_term,copd,mortality,j45_j46,plus25,kasdagli_2024,lineal,main,1618,419.29,228.42,529.18,0.2591
14,Jalisco,O3,with_og,long_term,copd,mortality,j45_j46,total,gbd_2023,lineal,main,1621,228.85,119.63,360.04,0.1412
14,Jalisco,O3,with_og,long_term,respiratory,mortality,j00_j99,plus25,kasdagli_2024,lineal,main,6326,1402.57,612.1,2065.5,0.2217
14,Jalisco,PM25,no_og,long_term,all_cause,mortality,a00_r99,plus25,orellano_2024,lineal,main,47284,4555.71,3164.61,5906.09,0.0963
14,Jalisco,PM25,no_og,long_term,cvd,mortality,i00_i99,plus25,orellano_2024,lineal,main,14705,1821.83,1498.51,2130.23,0.1239
14,Jalisco,PM25,with_og,long_term,all_cause,mortality,a00_r99,plus25,orellano_2024,lineal,main,47284,4544.29,3156.54,5891.54,0.0961
14,Jalisco,PM25,with_og,long_term,cvd,mortality,i00_i99,plus25,orellano_2024,lineal,main,14705,1817.4,1494.81,2125.12,0.1236
15,México,NO2,no_og,long_term,all_cause,mortality,a00_r99,plus25,kasdagli_2024,lineal,main,85689,1713.58,1042.42,2366.72,0.02
15,México,NO2,no_og,long_term,copd,mortality,j45_j46,plus25,kasdagli_2024,lineal,main,2761,43.67,22.14,64.63,0.0158
15,México,NO2,no_og,long_term,cvd,mortality,i00_i99,plus25,kasdagli_2024,lineal,main,25578,511.17,310.96,801.48,0.02
15,México,NO2,no_og,long_term,ihd,mortality,i20_i25,plus25,kasdagli_2024,lineal,main,15444,309.66,188.38,485.51,0.0201
15,México,NO2,with_og,long_term,all_cause,mortality,a00_r99,plus25,kasdagli_2024,lineal,main,85689,1694.25,1030.61,2340.14,0.0198
15,México,NO2,with_og,long_term,copd,mortality,j45_j46,plus25,kasdagli_2024,lineal,main,2761,43.18,21.89,63.9,0.0156
15,México,NO2,with_og,long_term,cvd,mortality,i00_i99,plus25,kasdagli_2024,lineal,main,25578,505.41,307.44,792.49,0.0198
15,México,NO2,with_og,long_term,ihd,mortality,i20_i25,plus25,kasdagli_2024,lineal,main,15444,306.17,186.25,480.07,0.0198
15,México,O3,no_og,long_term,copd,mortality,j45_j46,plus25,kasdagli_2024,lineal,main,2761,788.24,432.89,989.87,0.2855
15,México,O3,no_og,long_term,copd,mortality,j45_j46,total,gbd_2023,lineal,main,2762,433.05,227.35,677.61,0.1568
15,México,O3,no_og,long_term,respiratory,mortality,j00_j99,plus25,kasdagli_2024,lineal,main,8270,2034.08,895.36,2971.9,0.246
15,México,O3,with_og,long_term,copd,mortality,j45_j46,plus25,kasdagli_2024,lineal,main,2761,792.29,435.32,994.67,0.287
15,México,O3,with_og,long_term,copd,mortality,j45_j46,total,gbd_2023,lineal,main,2762,435.48,228.69,681.2,0.1577
15,México,O3,with_og,long_term,respiratory,mortality,j00_j99,plus25,kasdagli_2024,lineal,main,8270,2044.93,900.58,2986.43,0.2473
15,México,PM25,no_og,long_term,all_cause,mortality,a00_r99,plus25,orellano_2024,lineal,main,85689,16600.25,11737.16,21149.44,0.1937
15,México,PM25,no_og,long_term,cvd,mortality,i00_i99,plus25,orellano_2024,lineal,main,25578,6306.35,5258.23,7277.84,0.2466
15,México,PM25,with_og,long_term,all_cause,mortality,a00_r99,plus25,orellano_2024,lineal,main,85689,16591.4,11730.69,21138.53,0.1936
15,México,PM25,with_og,long_term,cvd,mortality,i00_i99,plus25,orellano_2024,lineal,main,25578,6303.03,5255.39,7274.11,0.2464
16,Michoacán,NO2,no_og,long_term,all_cause,mortality,a00_r99,plus25,kasdagli_2024,lineal,main,23520,203.81,123.69,282.14,0.0087
16,Michoacán,NO2,no_og,long_term,copd,mortality,j45_j46,plus25,kasdagli_2024,lineal,main,730,5.12,2.59,7.6,0.007
16,Michoacán,NO2,no_og,long_term,cvd,mortality,i00_i99,plus25,kasdagli_2024,lineal,main,7973,69.26,42.03,108.96,0.0087
16,Michoacán,NO2,no_og,long_term,ihd,mortality,i20_i25,plus25,kasdagli_2024,lineal,main,5077,44.09,26.76,69.37,0.0087
16,Michoacán,NO2,with_og,long_term,all_cause,mortality,a00_r99,plus25,kasdagli_2024,lineal,main,23520,201.31,122.18,278.69,0.0086
16,Michoacán,NO2,with_og,long_term,copd,mortality,j45_j46,plus25,kasdagli_2024,lineal,main,730,5.06,2.56,7.5,0.0069
16,Michoacán,NO2,with_og,long_term,cvd,mortality,i00_i99,plus25,kasdagli_2024,lineal,main,7973,68.41,41.52,107.64,0.0086
16,Michoacán,NO2,with_og,long_term,ihd,mortality,i20_i25,plus25,kasdagli_2024,lineal,main,5077,43.56,26.43,68.53,0.0086
16,Michoacán,O3,no_og,long_term,copd,mortality,j45_j46,plus25,kasdagli_2024,lineal,main,730,186.45,101.46,235.5,0.2554
16,Michoacán,O3,no_og,long_term,copd,mortality,j45_j46,total,gbd_2023,lineal,main,731,101.6,53.08,159.97,0.139
16,Michoacán,O3,no_og,long_term,respiratory,mortality,j00_j99,plus25,kasdagli_2024,lineal,main,2005,437.84,190.84,645.54,0.2184
16,Michoacán,O3,with_og,long_term,copd,mortality,j45_j46,plus25,kasdagli_2024,lineal,main,730,187.11,101.84,236.28,0.2563
16,Michoacán,O3,with_og,long_term,copd,mortality,j45_j46,total,gbd_2023,lineal,main,731,101.98,53.29,160.55,0.1395
16,Michoacán,O3,with_og,long_term,respiratory,mortality,j00_j99,plus25,kasdagli_2024,lineal,main,2005,439.4,191.57,647.66,0.2192
16,Michoacán,PM25,no_og,long_term,all_cause,mortality,a00_r99,plus25,orellano_2024,lineal,main,23520,2286.96,1589.16,2963.88,0.0972
16,Michoacán,PM25,no_og,long_term,cvd,mortality,i00_i99,plus25,orellano_2024,lineal,main,7973,998.95,821.85,1167.8,0.1253
16,Michoacán,PM25,with_og,long_term,all_cause,mortality,a00_r99,plus25,orellano_2024,lineal,main,23520,2283.52,1586.73,2959.49,0.0971
16,Michoacán,PM25,with_og,long_term,cvd,mortality,i00_i99,plus25,orellano_2024,lineal,main,7973,997.43,820.59,1166.05,0.1251
17,Morelos,NO2,no_og,long_term,all_cause,mortality,a00_r99,plus25,kasdagli_2024,lineal,main,12847,193.69,117.7,267.79,0.0151
17,Morelos,NO2,no_og,long_term,copd,mortality,j45_j46,plus25,kasdagli_2024,lineal,main,389,4.7,2.38,6.96,0.0121
17,Morelos,NO2,no_og,long_term,cvd,mortality,i00_i99,plus25,kasdagli_2024,lineal,main,4018,60.92,37.02,95.67,0.0152
17,Morelos,NO2,no_og,long_term,ihd,mortality,i20_i25,plus25,kasdagli_2024,lineal,main,2549,38.48,23.38,60.43,0.0151
17,Morelos,NO2,with_og,long_term,all_cause,mortality,a00_r99,plus25,kasdagli_2024,lineal,main,12847,191.15,116.15,264.3,0.0149
17,Morelos,NO2,with_og,long_term,copd,mortality,j45_j46,plus25,kasdagli_2024,lineal,main,389,4.64,2.35,6.87,0.0119
17,Morelos,NO2,with_og,long_term,cvd,mortality,i00_i99,plus25,kasdagli_2024,lineal,main,4018,60.13,36.54,94.43,0.015
17,Morelos,NO2,with_og,long_term,ihd,mortality,i20_i25,plus25,kasdagli_2024,lineal,main,2549,37.98,23.08,59.64,0.0149
17,Morelos,O3,no_og,long_term,copd,mortality,j45_j46,plus25,kasdagli_2024,lineal,main,389,107.41,58.81,135.14,0.2761
17,Morelos,O3,no_og,long_term,copd,mortality,j45_j46,total,gbd_2023,lineal,main,391,59.11,30.98,92.68,0.1512
17,Morelos,O3,no_og,long_term,respiratory,mortality,j00_j99,plus25,kasdagli_2024,lineal,main,1268,300.83,131.99,440.82,0.2372
17,Morelos,O3,with_og,long_term,copd,mortality,j45_j46,plus25,kasdagli_2024,lineal,main,389,107.96,59.14,135.8,0.2775
17,Morelos,O3,with_og,long_term,copd,mortality,j45_j46,total,gbd_2023,lineal,main,391,59.44,31.17,93.17,0.152
17,Morelos,O3,with_og,long_term,respiratory,mortality,j00_j99,plus25,kasdagli_2024,lineal,main,1268,302.41,132.75,442.96,0.2385
17,Morelos,PM25,no_og,long_term,all_cause,mortality,a00_r99,plus25,orellano_2024,lineal,main,12847,1759.16,1230.73,2264.6,0.1369
17,Morelos,PM25,no_og,long_term,cvd,mortality,i00_i99,plus25,orellano_2024,lineal,main,4018,712.57,589.43,828.65,0.1773
17,Morelos,PM25,with_og,long_term,all_cause,mortality,a00_r99,plus25,orellano_2024,lineal,main,12847,1755.02,1227.76,2259.41,0.1366
17,Morelos,PM25,with_og,long_term,cvd,mortality,i00_i99,plus25,orellano_2024,lineal,main,4018,710.92,588.04,826.78,0.1769
18,Nayarit,NO2,no_og,long_term,all_cause,mortality,a00_r99,plus25,kasdagli_2024,lineal,main,5924,28.07,17.03,38.89,0.0047
18,Nayarit,NO2,no_og,long_term,copd,mortality,j45_j46,plus25,kasdagli_2024,lineal,main,200,0.78,0.4,1.16,0.0039
18,Nayarit,NO2,no_og,long_term,cvd,mortality,i00_i99,plus25,kasdagli_2024,lineal,main,1738,8.14,4.94,12.83,0.0047
18,Nayarit,NO2,no_og,long_term,ihd,mortality,i20_i25,plus25,kasdagli_2024,lineal,main,867,3.93,2.38,6.19,0.0045
18,Nayarit,NO2,with_og,long_term,all_cause,mortality,a00_r99,plus25,kasdagli_2024,lineal,main,5924,27.78,16.85,38.49,0.0047
18,Nayarit,NO2,with_og,long_term,copd,mortality,j45_j46,plus25,kasdagli_2024,lineal,main,200,0.77,0.39,1.15,0.0039
18,Nayarit,NO2,with_og,long_term,cvd,mortality,i00_i99,plus25,kasdagli_2024,lineal,main,1738,8.06,4.89,12.69,0.0046
18,Nayarit,NO2,with_og,long_term,ihd,mortality,i20_i25,plus25,kasdagli_2024,lineal,main,867,3.89,2.36,6.13,0.0045
18,Nayarit,O3,no_og,long_term,copd,mortality,j45_j46,plus25,kasdagli_2024,lineal,main,200,43.66,23.49,55.53,0.2183
18,Nayarit,O3,no_og,long_term,copd,mortality,j45_j46,total,gbd_2023,lineal,main,201,23.62,12.27,37.46,0.1175
18,Nayarit,O3,no_og,long_term,respiratory,mortality,j00_j99,plus25,kasdagli_2024,lineal,main,656,121.61,52.39,181.23,0.1854
18,Nayarit,O3,with_og,long_term,copd,mortality,j45_j46,plus25,kasdagli_2024,lineal,main,200,43.73,23.54,55.61,0.2186
18,Nayarit,O3,with_og,long_term,copd,mortality,j45_j46,total,gbd_2023,lineal,main,201,23.66,12.29,37.53,0.1177
18,Nayarit,O3,with_og,long_term,respiratory,mortality,j00_j99,plus25,kasdagli_2024,lineal,main,656,121.81,52.48,181.51,0.1857
18,Nayarit,PM25,no_og,long_term,all_cause,mortality,a00_r99,plus25,orellano_2024,lineal,main,5924,343.16,236.81,447.8,0.0579
18,Nayarit,PM25,no_og,long_term,cvd,mortality,i00_i99,plus25,orellano_2024,lineal,main,1738,130.88,107.11,153.79,0.0753
18,Nayarit,PM25,with_og,long_term,all_cause,mortality,a00_r99,plus25,orellano_2024,lineal,main,5924,342.98,236.68,447.57,0.0579
18,Nayarit,PM25,with_og,long_term,cvd,mortality,i00_i99,plus25,orellano_2024,lineal,main,1738,130.81,107.06,153.71,0.0753
19,Nuevo León,NO2,no_og,long_term,all_cause,mortality,a00_r99,plus25,kasdagli_2024,lineal,main,31682,303.38,184.16,419.89,0.0096
19,Nuevo León,NO2,no_og,long_term,copd,mortality,j45_j46,plus25,kasdagli_2024,lineal,main,509,3.54,1.79,5.24,0.007
19,Nuevo León,NO2,no_og,long_term,cvd,mortality,i00_i99,plus25,kasdagli_2024,lineal,main,10975,104.67,63.53,164.63,0.0095
19,Nuevo León,NO2,no_og,long_term,ihd,mortality,i20_i25,plus25,kasdagli_2024,lineal,main,7160,68.36,41.49,107.52,0.0095
19,Nuevo León,NO2,with_og,long_term,all_cause,mortality,a00_r99,plus25,kasdagli_2024,lineal,main,31682,302.28,183.49,418.38,0.0095
19,Nuevo León,NO2,with_og,long_term,copd,mortality,j45_j46,plus25,kasdagli_2024,lineal,main,509,3.53,1.78,5.23,0.0069
19,Nuevo León,NO2,with_og,long_term,cvd,mortality,i00_i99,plus25,kasdagli_2024,lineal,main,10975,104.31,63.32,164.06,0.0095
19,Nuevo León,NO2,with_og,long_term,ihd,mortality,i20_i25,plus25,kasdagli_2024,lineal,main,7160,68.12,41.35,107.15,0.0095
19,Nuevo León,O3,no_og,long_term,copd,mortality,j45_j46,plus25,kasdagli_2024,lineal,main,509,130.27,70.89,164.53,0.2559
19,Nuevo León,O3,no_og,long_term,copd,mortality,j45_j46,total,gbd_2023,lineal,main,509,70.89,37.03,111.61,0.1393
19,Nuevo León,O3,no_og,long_term,respiratory,mortality,j00_j99,plus25,kasdagli_2024,lineal,main,3573,788.51,343.9,1161.84,0.2207
19,Nuevo León,O3,with_og,long_term,copd,mortality,j45_j46,plus25,kasdagli_2024,lineal,main,509,131.32,71.5,165.79,0.258
19,Nuevo León,O3,with_og,long_term,copd,mortality,j45_j46,total,gbd_2023,lineal,main,509,71.5,37.37,112.54,0.1405
19,Nuevo León,O3,with_og,long_term,respiratory,mortality,j00_j99,plus25,kasdagli_2024,lineal,main,3573,794.89,346.91,1170.55,0.2225
19,Nuevo León,PM25,no_og,long_term,all_cause,mortality,a00_r99,plus25,orellano_2024,lineal,main,31682,2849.95,1977.28,3699.2,0.09
19,Nuevo León,PM25,no_og,long_term,cvd,mortality,i00_i99,plus25,orellano_2024,lineal,main,10975,1279.11,1051.17,1496.93,0.1165
19,Nuevo León,PM25,with_og,long_term,all_cause,mortality,a00_r99,plus25,orellano_2024,lineal,main,31682,2852.54,1979.1,3702.51,0.09
19,Nuevo León,PM25,with_og,long_term,cvd,mortality,i00_i99,plus25,orellano_2024,lineal,main,10975,1280.27,1052.13,1498.27,0.1167
20,Oaxaca,NO2,no_og,long_term,all_cause,mortality,a00_r99,plus25,kasdagli_2024,lineal,main,24586,76.03,46.09,105.36,0.0031
20,Oaxaca,NO2,no_og,long_term,copd,mortality,j45_j46,plus25,kasdagli_2024,lineal,main,606,1.52,0.77,2.26,0.0025
20,Oaxaca,NO2,no_og,long_term,cvd,mortality,i00_i99,plus25,kasdagli_2024,lineal,main,8291,25.57,15.5,40.29,0.0031
20,Oaxaca,NO2,no_og,long_term,ihd,mortality,i20_i25,plus25,kasdagli_2024,lineal,main,4689,14.67,8.89,23.11,0.0031
20,Oaxaca,NO2,with_og,long_term,all_cause,mortality,a00_r99,plus25,kasdagli_2024,lineal,main,24586,79.37,48.12,109.98,0.0032
20,Oaxaca,NO2,with_og,long_term,copd,mortality,j45_j46,plus25,kasdagli_2024,lineal,main,606,1.59,0.8,2.36,0.0026
20,Oaxaca,NO2,with_og,long_term,cvd,mortality,i00_i99,plus25,kasdagli_2024,lineal,main,8291,26.65,16.16,41.99,0.0032
20,Oaxaca,NO2,with_og,long_term,ihd,mortality,i20_i25,plus25,kasdagli_2024,lineal,main,4689,15.31,9.28,24.12,0.0033
20,Oaxaca,O3,no_og,long_term,copd,mortality,j45_j46,plus25,kasdagli_2024,lineal,main,606,131.28,70.62,167,0.2166
20,Oaxaca,O3,no_og,long_term,copd,mortality,j45_j46,total,gbd_2023,lineal,main,606,70.62,36.67,112.06,0.1165
20,Oaxaca,O3,no_og,long_term,respiratory,mortality,j00_j99,plus25,kasdagli_2024,lineal,main,1773,327.66,141.16,488.34,0.1848
20,Oaxaca,O3,with_og,long_term,copd,mortality,j45_j46,plus25,kasdagli_2024,lineal,main,606,133.41,71.85,169.6,0.2201
20,Oaxaca,O3,with_og,long_term,copd,mortality,j45_j46,total,gbd_2023,lineal,main,606,71.85,37.33,113.92,0.1186
20,Oaxaca,O3,with_og,long_term,respiratory,mortality,j00_j99,plus25,kasdagli_2024,lineal,main,1773,333.09,143.66,495.93,0.1879
20,Oaxaca,PM25,no_og,long_term,all_cause,mortality,a00_r99,plus25,orellano_2024,lineal,main,24586,1731.69,1197.87,2254.38,0.0704
20,Oaxaca,PM25,no_og,long_term,cvd,mortality,i00_i99,plus25,orellano_2024,lineal,main,8291,755.06,619.05,885.66,0.0911
20,Oaxaca,PM25,with_og,long_term,all_cause,mortality,a00_r99,plus25,orellano_2024,lineal,main,24586,1744.14,1206.6,2270.36,0.0709
20,Oaxaca,PM25,with_og,long_term,cvd,mortality,i00_i99,plus25,orellano_2024,lineal,main,8291,760.3,623.39,891.74,0.0917
21,Puebla,NO2,no_og,long_term,all_cause,mortality,a00_r99,plus25,kasdagli_2024,lineal,main,36628,383.74,233.04,530.91,0.0105
21,Puebla,NO2,no_og,long_term,copd,mortality,j45_j46,plus25,kasdagli_2024,lineal,main,944,7.24,3.66,10.73,0.0077
21,Puebla,NO2,no_og,long_term,cvd,mortality,i00_i99,plus25,kasdagli_2024,lineal,main,12452,128.26,77.89,201.62,0.0103
21,Puebla,NO2,no_og,long_term,ihd,mortality,i20_i25,plus25,kasdagli_2024,lineal,main,7800,80.97,49.17,127.28,0.0104
21,Puebla,NO2,with_og,long_term,all_cause,mortality,a00_r99,plus25,kasdagli_2024,lineal,main,36628,388.91,236.17,538.06,0.0106
21,Puebla,NO2,with_og,long_term,copd,mortality,j45_j46,plus25,kasdagli_2024,lineal,main,944,7.42,3.75,11,0.0079
21,Puebla,NO2,with_og,long_term,cvd,mortality,i00_i99,plus25,kasdagli_2024,lineal,main,12452,130.2,79.06,204.67,0.0105
21,Puebla,NO2,with_og,long_term,ihd,mortality,i20_i25,plus25,kasdagli_2024,lineal,main,7800,82.07,49.84,129.01,0.0105
21,Puebla,O3,no_og,long_term,copd,mortality,j45_j46,plus25,kasdagli_2024,lineal,main,944,245.64,133.87,309.96,0.2602
21,Puebla,O3,no_og,long_term,copd,mortality,j45_j46,total,gbd_2023,lineal,main,945,134,70.06,210.77,0.1418
21,Puebla,O3,no_og,long_term,respiratory,mortality,j00_j99,plus25,kasdagli_2024,lineal,main,2834,639.31,279.39,940.29,0.2256
21,Puebla,O3,with_og,long_term,copd,mortality,j45_j46,plus25,kasdagli_2024,lineal,main,944,249.73,136.27,314.87,0.2645
21,Puebla,O3,with_og,long_term,copd,mortality,j45_j46,total,gbd_2023,lineal,main,945,136.41,71.37,214.37,0.1443
21,Puebla,O3,with_og,long_term,respiratory,mortality,j00_j99,plus25,kasdagli_2024,lineal,main,2834,648.79,283.86,953.22,0.2289
21,Puebla,PM25,no_og,long_term,all_cause,mortality,a00_r99,plus25,orellano_2024,lineal,main,36628,3657.38,2542.4,4738.14,0.0999
21,Puebla,PM25,no_og,long_term,cvd,mortality,i00_i99,plus25,orellano_2024,lineal,main,12452,1602.55,1318.9,1872.8,0.1287
21,Puebla,PM25,with_og,long_term,all_cause,mortality,a00_r99,plus25,orellano_2024,lineal,main,36628,3673.27,2553.63,4758.4,0.1003
21,Puebla,PM25,with_og,long_term,cvd,mortality,i00_i99,plus25,orellano_2024,lineal,main,12452,1609.58,1324.76,1880.92,0.1293
22,Querétaro,NO2,no_og,long_term,all_cause,mortality,a00_r99,plus25,kasdagli_2024,lineal,main,11229,87.41,53.04,121.03,0.0078
22,Querétaro,NO2,no_og,long_term,copd,mortality,j45_j46,plus25,kasdagli_2024,lineal,main,279,1.75,0.89,2.6,0.0063
22,Querétaro,NO2,no_og,long_term,cvd,mortality,i00_i99,plus25,kasdagli_2024,lineal,main,3397,26.49,16.07,41.69,0.0078
22,Querétaro,NO2,no_og,long_term,ihd,mortality,i20_i25,plus25,kasdagli_2024,lineal,main,1982,15.41,9.35,24.25,0.0078
22,Querétaro,NO2,with_og,long_term,all_cause,mortality,a00_r99,plus25,kasdagli_2024,lineal,main,11229,86.68,52.6,120.02,0.0077
22,Querétaro,NO2,with_og,long_term,copd,mortality,j45_j46,plus25,kasdagli_2024,lineal,main,279,1.74,0.88,2.58,0.0062
