cveent,entidad,pollutant,exp_type,temporality,cause,health_outcome,icd_10,age_group,reference,crf_type,analysis_type,total_erv,ab_erv_mean,ab_erv_lower,ab_erv_upper,paf
08,Chihuahua,PM25,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmax,lineal,sensitivity,5375,108.93,25.52,189.81,0.0203
08,Chihuahua,PM25,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmean,lineal,sensitivity,5375,92.17,2.57,183.06,0.0171
08,Chihuahua,PM25,with_og,short_term,asthma,ed_visits,j45_j46,total,ru_2023,lineal,main,1635,30.01,18.4,42.6,0.0184
08,Chihuahua,PM25,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lag0,lineal,sensitivity,5375,70.12,20.4,120.45,0.013
08,Chihuahua,PM25,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmax,lineal,sensitivity,5375,108.63,25.45,189.28,0.0202
08,Chihuahua,PM25,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmean,lineal,sensitivity,5375,91.91,2.57,182.55,0.0171
09,Ciudad de México,NO2,no_og,short_term,asthma,ed_visits,j45_j46,less20,zheng_2021,lineal,main,3189,138.6,77.42,197.91,0.0435
09,Ciudad de México,NO2,no_og,short_term,asthma,ed_visits,j45_j46,total,zheng_2021,lineal,main,5546,167.11,96.48,236.29,0.0301
09,Ciudad de México,NO2,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lag0,lineal,sensitivity,17422,671.53,108.91,1172.51,0.0385
09,Ciudad de México,NO2,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmax,lineal,sensitivity,17422,874.89,108.91,1587.27,0.0502
09,Ciudad de México,NO2,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmean,lineal,sensitivity,17422,874.89,108.91,1587.27,0.0502
09,Ciudad de México,NO2,with_og,short_term,asthma,ed_visits,j45_j46,less20,zheng_2021,lineal,main,3189,137.73,76.94,196.67,0.0432
09,Ciudad de México,NO2,with_og,short_term,asthma,ed_visits,j45_j46,total,zheng_2021,lineal,main,5546,165.85,95.75,234.51,0.0299
09,Ciudad de México,NO2,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lag0,lineal,sensitivity,17422,665.82,107.99,1162.47,0.0382
09,Ciudad de México,NO2,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmax,lineal,sensitivity,17422,867.44,107.99,1573.59,0.0498
09,Ciudad de México,NO2,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmean,lineal,sensitivity,17422,867.44,107.99,1573.59,0.0498
09,Ciudad de México,O3,no_og,short_term,asthma,ed_visits,j45_j46,less20,zheng_2021,lineal,main,3189,161.75,36.84,297.16,0.0507
09,Ciudad de México,O3,no_og,short_term,asthma,ed_visits,j45_j46,total,zheng_2021,lineal,main,5546,251.88,159.1,342.73,0.0454
09,Ciudad de México,O3,with_og,short_term,asthma,ed_visits,j45_j46,less20,zheng_2021,lineal,main,3180,162.08,36.92,297.74,0.051
09,Ciudad de México,O3,with_og,short_term,asthma,ed_visits,j45_j46,total,zheng_2021,lineal,main,5524,252.04,159.2,342.92,0.0456
09,Ciudad de México,PM25,no_og,short_term,asthma,ed_visits,j45_j46,total,ru_2023,lineal,main,5546,594.95,372.1,826.9,0.1073
09,Ciudad de México,PM25,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lag0,lineal,sensitivity,17422,1225.15,364.32,2058.56,0.0703
09,Ciudad de México,PM25,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmax,lineal,sensitivity,17422,1866.27,453.56,3138.48,0.1071
09,Ciudad de México,PM25,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmean,lineal,sensitivity,17422,1590.71,46.2,3035.88,0.0913
09,Ciudad de México,PM25,with_og,short_term,asthma,ed_visits,j45_j46,total,ru_2023,lineal,main,5546,593.95,371.5,825.45,0.1071
09,Ciudad de México,PM25,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lag0,lineal,sensitivity,17422,1222.35,363.52,2053.69,0.0702
09,Ciudad de México,PM25,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmax,lineal,sensitivity,17422,1861.89,452.56,3130.72,0.1069
09,Ciudad de México,PM25,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmean,lineal,sensitivity,17422,1587.02,46.1,3028.4,0.0911
10,Durango,NO2,no_og,short_term,asthma,ed_visits,j45_j46,less20,zheng_2021,lineal,main,556,3.41,1.89,4.91,0.0061
10,Durango,NO2,no_og,short_term,asthma,ed_visits,j45_j46,total,zheng_2021,lineal,main,901,3.65,2.1,5.19,0.0041
10,Durango,NO2,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lag0,lineal,sensitivity,5687,25.67,4.1,45.44,0.0045
10,Durango,NO2,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmax,lineal,sensitivity,5687,33.62,4.1,62.23,0.0059
10,Durango,NO2,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmean,lineal,sensitivity,5687,33.62,4.1,62.23,0.0059
10,Durango,NO2,with_og,short_term,asthma,ed_visits,j45_j46,less20,zheng_2021,lineal,main,556,3.38,1.87,4.87,0.0061
10,Durango,NO2,with_og,short_term,asthma,ed_visits,j45_j46,total,zheng_2021,lineal,main,901,3.62,2.08,5.15,0.004
10,Durango,NO2,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lag0,lineal,sensitivity,5687,25.4,4.06,44.96,0.0045
10,Durango,NO2,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmax,lineal,sensitivity,5687,33.27,4.06,61.58,0.0059
10,Durango,NO2,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmean,lineal,sensitivity,5687,33.27,4.06,61.58,0.0059
10,Durango,O3,no_og,short_term,asthma,ed_visits,j45_j46,less20,zheng_2021,lineal,main,556,24.7,5.61,45.52,0.0444
10,Durango,O3,no_og,short_term,asthma,ed_visits,j45_j46,total,zheng_2021,lineal,main,901,35.86,22.62,48.85,0.0398
10,Durango,O3,with_og,short_term,asthma,ed_visits,j45_j46,less20,zheng_2021,lineal,main,553,24.59,5.58,45.32,0.0445
10,Durango,O3,with_og,short_term,asthma,ed_visits,j45_j46,total,zheng_2021,lineal,main,896,35.7,22.52,48.63,0.0398
10,Durango,PM25,no_og,short_term,asthma,ed_visits,j45_j46,total,ru_2023,lineal,main,901,17.05,10.44,24.24,0.0189
10,Durango,PM25,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lag0,lineal,sensitivity,5687,72.36,21,124.58,0.0127
10,Durango,PM25,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmax,lineal,sensitivity,5687,112.3,26.21,196.35,0.0197
10,Durango,PM25,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmean,lineal,sensitivity,5687,94.95,2.64,189.32,0.0167
10,Durango,PM25,with_og,short_term,asthma,ed_visits,j45_j46,total,ru_2023,lineal,main,901,17.14,10.5,24.37,0.019
10,Durango,PM25,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lag0,lineal,sensitivity,5687,72.4,21.02,124.66,0.0127
10,Durango,PM25,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmax,lineal,sensitivity,5687,112.37,26.23,196.46,0.0198
10,Durango,PM25,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmean,lineal,sensitivity,5687,95.01,2.64,189.42,0.0167
11,Guanajuato,NO2,no_og,short_term,asthma,ed_visits,j45_j46,less20,zheng_2021,lineal,main,2304,17.54,9.71,25.27,0.0076
11,Guanajuato,NO2,no_og,short_term,asthma,ed_visits,j45_j46,total,zheng_2021,lineal,main,3942,19.97,11.46,28.41,0.0051
11,Guanajuato,NO2,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lag0,lineal,sensitivity,20576,132.32,21.14,234.25,0.0064
11,Guanajuato,NO2,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmax,lineal,sensitivity,20576,173.35,21.14,320.85,0.0084
11,Guanajuato,NO2,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmean,lineal,sensitivity,20576,173.35,21.14,320.85,0.0084
11,Guanajuato,NO2,with_og,short_term,asthma,ed_visits,j45_j46,less20,zheng_2021,lineal,main,2304,17.43,9.65,25.1,0.0076
11,Guanajuato,NO2,with_og,short_term,asthma,ed_visits,j45_j46,total,zheng_2021,lineal,main,3942,19.82,11.38,28.19,0.005
11,Guanajuato,NO2,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lag0,lineal,sensitivity,20576,130.72,20.88,231.43,0.0064
11,Guanajuato,NO2,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmax,lineal,sensitivity,20576,171.27,20.88,317,0.0083
11,Guanajuato,NO2,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmean,lineal,sensitivity,20576,171.27,20.88,317,0.0083
11,Guanajuato,O3,no_og,short_term,asthma,ed_visits,j45_j46,less20,zheng_2021,lineal,main,2304,105.65,24.01,194.58,0.0459
11,Guanajuato,O3,no_og,short_term,asthma,ed_visits,j45_j46,total,zheng_2021,lineal,main,3942,161.84,102.13,220.41,0.0411
11,Guanajuato,O3,with_og,short_term,asthma,ed_visits,j45_j46,less20,zheng_2021,lineal,main,2300,106.11,24.12,195.41,0.0461
11,Guanajuato,O3,with_og,short_term,asthma,ed_visits,j45_j46,total,zheng_2021,lineal,main,3935,162.55,102.58,221.37,0.0413
11,Guanajuato,PM25,no_og,short_term,asthma,ed_visits,j45_j46,total,ru_2023,lineal,main,3942,174.98,107.8,247.19,0.0444
11,Guanajuato,PM25,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lag0,lineal,sensitivity,20576,624.6,182.57,1067.81,0.0304
11,Guanajuato,PM25,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmax,lineal,sensitivity,20576,964.15,227.69,1666.55,0.0469
11,Guanajuato,PM25,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmean,lineal,sensitivity,20576,817.09,23.01,1608.4,0.0397
11,Guanajuato,PM25,with_og,short_term,asthma,ed_visits,j45_j46,total,ru_2023,lineal,main,3942,174.96,107.78,247.14,0.0444
11,Guanajuato,PM25,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lag0,lineal,sensitivity,20576,623.28,182.18,1065.54,0.0303
11,Guanajuato,PM25,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmax,lineal,sensitivity,20576,962.1,227.21,1662.97,0.0468
11,Guanajuato,PM25,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmean,lineal,sensitivity,20576,815.36,22.96,1604.95,0.0396
12,Guerrero,NO2,no_og,short_term,asthma,ed_visits,j45_j46,less20,zheng_2021,lineal,main,578,1.32,0.73,1.91,0.0023
12,Guerrero,NO2,no_og,short_term,asthma,ed_visits,j45_j46,total,zheng_2021,lineal,main,969,1.59,0.91,2.27,0.0016
12,Guerrero,NO2,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lag0,lineal,sensitivity,6231,13.28,2.12,23.57,0.0021
12,Guerrero,NO2,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmax,lineal,sensitivity,6231,17.42,2.12,32.33,0.0028
12,Guerrero,NO2,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmean,lineal,sensitivity,6231,17.42,2.12,32.33,0.0028
12,Guerrero,NO2,with_og,short_term,asthma,ed_visits,j45_j46,less20,zheng_2021,lineal,main,578,1.31,0.72,1.89,0.0023
12,Guerrero,NO2,with_og,short_term,asthma,ed_visits,j45_j46,total,zheng_2021,lineal,main,969,1.57,0.9,2.24,0.0016
12,Guerrero,NO2,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lag0,lineal,sensitivity,6231,13.1,2.09,23.24,0.0021
12,Guerrero,NO2,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmax,lineal,sensitivity,6231,17.18,2.09,31.88,0.0028
12,Guerrero,NO2,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmean,lineal,sensitivity,6231,17.18,2.09,31.88,0.0028
12,Guerrero,O3,no_og,short_term,asthma,ed_visits,j45_j46,less20,zheng_2021,lineal,main,578,21.27,4.82,39.31,0.0368
12,Guerrero,O3,no_og,short_term,asthma,ed_visits,j45_j46,total,zheng_2021,lineal,main,969,32.28,20.34,44.02,0.0333
12,Guerrero,O3,with_og,short_term,asthma,ed_visits,j45_j46,less20,zheng_2021,lineal,main,573,21.16,4.79,39.12,0.0369
12,Guerrero,O3,with_og,short_term,asthma,ed_visits,j45_j46,total,zheng_2021,lineal,main,964,32.29,20.35,44.03,0.0335
12,Guerrero,PM25,no_og,short_term,asthma,ed_visits,j45_j46,total,ru_2023,lineal,main,969,31.86,19.6,45.09,0.0329
12,Guerrero,PM25,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lag0,lineal,sensitivity,6231,132.27,38.55,226.77,0.0212
12,Guerrero,PM25,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmax,lineal,sensitivity,6231,204.62,48.09,355.33,0.0328
12,Guerrero,PM25,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmean,lineal,sensitivity,6231,173.24,4.85,342.8,0.0278
12,Guerrero,PM25,with_og,short_term,asthma,ed_visits,j45_j46,total,ru_2023,lineal,main,969,31.85,19.59,45.08,0.0329
12,Guerrero,PM25,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lag0,lineal,sensitivity,6231,132.5,38.62,227.15,0.0213
12,Guerrero,PM25,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmax,lineal,sensitivity,6231,204.97,48.18,355.92,0.0329
12,Guerrero,PM25,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmean,lineal,sensitivity,6231,173.54,4.86,343.37,0.0279
13,Hidalgo,NO2,no_og,short_term,asthma,ed_visits,j45_j46,less20,zheng_2021,lineal,main,385,1.77,0.98,2.55,0.0046
13,Hidalgo,NO2,no_og,short_term,asthma,ed_visits,j45_j46,total,zheng_2021,lineal,main,761,2.66,1.52,3.78,0.0035
13,Hidalgo,NO2,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lag0,lineal,sensitivity,5880,30.66,4.9,54.3,0.0052
13,Hidalgo,NO2,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmax,lineal,sensitivity,5880,40.18,4.9,74.38,0.0068
13,Hidalgo,NO2,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmean,lineal,sensitivity,5880,40.18,4.9,74.38,0.0068
13,Hidalgo,NO2,with_og,short_term,asthma,ed_visits,j45_j46,less20,zheng_2021,lineal,main,385,1.83,1.01,2.63,0.0048
13,Hidalgo,NO2,with_og,short_term,asthma,ed_visits,j45_j46,total,zheng_2021,lineal,main,761,2.74,1.57,3.9,0.0036
13,Hidalgo,NO2,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lag0,lineal,sensitivity,5880,31.15,4.97,55.16,0.0053
13,Hidalgo,NO2,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmax,lineal,sensitivity,5880,40.81,4.97,75.56,0.0069
13,Hidalgo,NO2,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmean,lineal,sensitivity,5880,40.81,4.97,75.56,0.0069
13,Hidalgo,O3,no_og,short_term,asthma,ed_visits,j45_j46,less20,zheng_2021,lineal,main,385,17.49,3.98,32.22,0.0454
13,Hidalgo,O3,no_og,short_term,asthma,ed_visits,j45_j46,total,zheng_2021,lineal,main,761,30.82,19.45,41.98,0.0405
13,Hidalgo,O3,with_og,short_term,asthma,ed_visits,j45_j46,less20,zheng_2021,lineal,main,383,17.84,4.06,32.84,0.0466
13,Hidalgo,O3,with_og,short_term,asthma,ed_visits,j45_j46,total,zheng_2021,lineal,main,758,31.46,19.85,42.84,0.0415
13,Hidalgo,PM25,no_og,short_term,asthma,ed_visits,j45_j46,total,ru_2023,lineal,main,761,48.42,30,67.97,0.0636
13,Hidalgo,PM25,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lag0,lineal,sensitivity,5880,254.92,75.06,432.6,0.0434
13,Hidalgo,PM25,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmax,lineal,sensitivity,5880,391.28,93.54,668.47,0.0665
13,Hidalgo,PM25,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmean,lineal,sensitivity,5880,332.41,9.48,645.78,0.0565
13,Hidalgo,PM25,with_og,short_term,asthma,ed_visits,j45_j46,total,ru_2023,lineal,main,761,48.73,30.2,68.41,0.064
13,Hidalgo,PM25,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lag0,lineal,sensitivity,5880,255.9,75.36,434.24,0.0435
13,Hidalgo,PM25,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmax,lineal,sensitivity,5880,392.77,93.91,670.92,0.0668
13,Hidalgo,PM25,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmean,lineal,sensitivity,5880,333.68,9.52,648.15,0.0567
14,Jalisco,NO2,no_og,short_term,asthma,ed_visits,j45_j46,less20,zheng_2021,lineal,main,2168,22.3,12.37,32.08,0.0103
14,Jalisco,NO2,no_og,short_term,asthma,ed_visits,j45_j46,total,zheng_2021,lineal,main,3547,20.99,12.06,29.83,0.0059
14,Jalisco,NO2,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lag0,lineal,sensitivity,14724,94.06,15.06,166.22,0.0064
14,Jalisco,NO2,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmax,lineal,sensitivity,14724,123.14,15.06,227.32,0.0084
14,Jalisco,NO2,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmean,lineal,sensitivity,14724,123.14,15.06,227.32,0.0084
14,Jalisco,NO2,with_og,short_term,asthma,ed_visits,j45_j46,less20,zheng_2021,lineal,main,2168,22.11,12.26,31.81,0.0102
14,Jalisco,NO2,with_og,short_term,asthma,ed_visits,j45_j46,total,zheng_2021,lineal,main,3547,20.77,11.93,29.51,0.0059
14,Jalisco,NO2,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lag0,lineal,sensitivity,14724,92.93,14.87,164.21,0.0063
14,Jalisco,NO2,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmax,lineal,sensitivity,14724,121.66,14.87,224.57,0.0083
14,Jalisco,NO2,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmean,lineal,sensitivity,14724,121.66,14.87,224.57,0.0083
14,Jalisco,O3,no_og,short_term,asthma,ed_visits,j45_j46,less20,zheng_2021,lineal,main,2168,92.86,21.08,171.23,0.0428
14,Jalisco,O3,no_og,short_term,asthma,ed_visits,j45_j46,total,zheng_2021,lineal,main,3547,134.55,84.86,183.34,0.0379
14,Jalisco,O3,with_og,short_term,asthma,ed_visits,j45_j46,less20,zheng_2021,lineal,main,2158,92.66,21.03,170.85,0.0429
14,Jalisco,O3,with_og,short_term,asthma,ed_visits,j45_j46,total,zheng_2021,lineal,main,3533,134.33,84.73,183.04,0.038
14,Jalisco,PM25,no_og,short_term,asthma,ed_visits,j45_j46,total,ru_2023,lineal,main,3547,153.19,94.37,216.42,0.0432
14,Jalisco,PM25,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lag0,lineal,sensitivity,14724,395.19,115.38,676.39,0.0268
14,Jalisco,PM25,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmax,lineal,sensitivity,14724,610.56,143.91,1057.33,0.0415
14,Jalisco,PM25,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmean,lineal,sensitivity,14724,517.23,14.53,1020.28,0.0351
14,Jalisco,PM25,with_og,short_term,asthma,ed_visits,j45_j46,total,ru_2023,lineal,main,3547,152.7,94.07,215.72,0.0431
14,Jalisco,PM25,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lag0,lineal,sensitivity,14724,393.95,115.02,674.26,0.0268
14,Jalisco,PM25,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmax,lineal,sensitivity,14724,608.64,143.46,1054.01,0.0413
14,Jalisco,PM25,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmean,lineal,sensitivity,14724,515.61,14.49,1017.07,0.035
15,México,NO2,no_og,short_term,asthma,ed_visits,j45_j46,less20,zheng_2021,lineal,main,2785,64.39,35.85,92.27,0.0231
15,México,NO2,no_og,short_term,asthma,ed_visits,j45_j46,total,zheng_2021,lineal,main,4618,72.98,42.04,103.44,0.0158
15,México,NO2,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lag0,lineal,sensitivity,29343,508.18,81.87,892.72,0.0173
15,México,NO2,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmax,lineal,sensitivity,29343,663.71,81.87,1214.77,0.0226
15,México,NO2,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmean,lineal,sensitivity,29343,663.71,81.87,1214.77,0.0226
15,México,NO2,with_og,short_term,asthma,ed_visits,j45_j46,less20,zheng_2021,lineal,main,2785,64.11,35.69,91.87,0.023
15,México,NO2,with_og,short_term,asthma,ed_visits,j45_j46,total,zheng_2021,lineal,main,4618,72.61,41.82,102.91,0.0157
15,México,NO2,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lag0,lineal,sensitivity,29343,503.92,81.18,885.2,0.0172
15,México,NO2,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmax,lineal,sensitivity,29343,658.13,81.18,1204.49,0.0224
15,México,NO2,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmean,lineal,sensitivity,29343,658.13,81.18,1204.49,0.0224
15,México,O3,no_og,short_term,asthma,ed_visits,j45_j46,less20,zheng_2021,lineal,main,2785,136.01,30.95,250.12,0.0488
15,México,O3,no_og,short_term,asthma,ed_visits,j45_j46,total,zheng_2021,lineal,main,4618,202.63,127.95,275.79,0.0439
15,México,O3,with_og,short_term,asthma,ed_visits,j45_j46,less20,zheng_2021,lineal,main,2778,136.56,31.08,251.1,0.0492
15,México,O3,with_og,short_term,asthma,ed_visits,j45_j46,total,zheng_2021,lineal,main,4606,203.4,128.44,276.83,0.0442
15,México,PM25,no_og,short_term,asthma,ed_visits,j45_j46,total,ru_2023,lineal,main,4618,432.12,269.59,602.19,0.0936
15,México,PM25,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lag0,lineal,sensitivity,29343,1785.96,529.5,3009.99,0.0609
15,México,PM25,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmax,lineal,sensitivity,29343,2726.89,659.39,4607.91,0.0929
15,México,PM25,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmean,lineal,sensitivity,29343,2321.93,67.07,4455.5,0.0791
15,México,PM25,with_og,short_term,asthma,ed_visits,j45_j46,total,ru_2023,lineal,main,4618,432.2,269.66,602.25,0.0936
15,México,PM25,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lag0,lineal,sensitivity,29343,1783.47,528.8,3005.54,0.0608
15,México,PM25,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmax,lineal,sensitivity,29343,2722.91,658.52,4600.58,0.0928
15,México,PM25,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmean,lineal,sensitivity,29343,2318.6,66.98,4448.46,0.079
16,Michoacán,NO2,no_og,short_term,asthma,ed_visits,j45_j46,less20,zheng_2021,lineal,main,380,1.51,0.84,2.18,0.004
16,Michoacán,NO2,no_og,short_term,asthma,ed_visits,j45_j46,total,zheng_2021,lineal,main,682,1.95,1.12,2.77,0.0029
16,Michoacán,NO2,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lag0,lineal,sensitivity,4778,18.47,2.95,32.75,0.0039
16,Michoacán,NO2,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmax,lineal,sensitivity,4778,24.22,2.95,44.91,0.0051
16,Michoacán,NO2,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmean,lineal,sensitivity,4778,24.22,2.95,44.91,0.0051
16,Michoacán,NO2,with_og,short_term,asthma,ed_visits,j45_j46,less20,zheng_2021,lineal,main,380,1.5,0.83,2.16,0.0039
16,Michoacán,NO2,with_og,short_term,asthma,ed_visits,j45_j46,total,zheng_2021,lineal,main,682,1.93,1.11,2.74,0.0028
16,Michoacán,NO2,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lag0,lineal,sensitivity,4778,18.21,2.9,32.28,0.0038
16,Michoacán,NO2,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmax,lineal,sensitivity,4778,23.87,2.9,44.26,0.005
16,Michoacán,NO2,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmean,lineal,sensitivity,4778,23.87,2.9,44.26,0.005
16,Michoacán,O3,no_og,short_term,asthma,ed_visits,j45_j46,less20,zheng_2021,lineal,main,380,15.65,3.55,28.87,0.0412
16,Michoacán,O3,no_og,short_term,asthma,ed_visits,j45_j46,total,zheng_2021,lineal,main,682,25.85,16.3,35.22,0.0379
16,Michoacán,O3,with_og,short_term,asthma,ed_visits,j45_j46,less20,zheng_2021,lineal,main,379,15.68,3.56,28.94,0.0414
16,Michoacán,O3,with_og,short_term,asthma,ed_visits,j45_j46,total,zheng_2021,lineal,main,680,25.9,16.34,35.29,0.0381
16,Michoacán,PM25,no_og,short_term,asthma,ed_visits,j45_j46,total,ru_2023,lineal,main,682,31.51,19.42,44.48,0.0462
16,Michoacán,PM25,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lag0,lineal,sensitivity,4778,150.4,44,256.91,0.0315
16,Michoacán,PM25,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmax,lineal,sensitivity,4778,232.01,54.86,400.53,0.0486
16,Michoacán,PM25,no_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmean,lineal,sensitivity,4778,196.68,5.55,386.59,0.0412
16,Michoacán,PM25,with_og,short_term,asthma,ed_visits,j45_j46,total,ru_2023,lineal,main,682,31.5,19.42,44.46,0.0462
16,Michoacán,PM25,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lag0,lineal,sensitivity,4778,150.1,43.91,256.4,0.0314
16,Michoacán,PM25,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmax,lineal,sensitivity,4778,231.55,54.76,399.73,0.0485
16,Michoacán,PM25,with_og,short_term,cvd,ed_visits,i00_i99,total,ugalde_2022_lagmean,lineal,sensitivity,4778,196.29,5.53,385.82,0.0411
17,Morelos,NO2,no_og,short_term,asthma,ed_visits,j45_j46,less20,zheng_2021,lineal,main,546,3.81,2.11,5.49,0.007
