cvemun,pollutant,tot_pop_mun,exp_type,exposure_weigh,crf_id,temporality,cause,health_outcome,icd_10,age_group,crf_mean_10,crf_lower_10,crf_upper_10,interval_ug_m3,beta_mean,beta_lower,beta_upper,reference,crf_type,analysis_type,paf_mean,paf_lower,paf_upper,total_incid,ab_incid_mean,ab_incid_lower,ab_incid_upper
15009,NO2,55338,with_og,6.136490458768185,8,long_term,asthma,incidence,j45_j46,less20,1.131,1.052,1.182,10,0.012310219713398341,0.005069311431551817,0.016720791898390642,khreis_2017,lineal,main,0.07275879325937434,0.03062891256497224,0.09751840284548191,40,2.9103517303749737,1.2251565025988895,3.9007361138192764
15009,PM25,55338,no_og,19.652569,18,long_term,asthma,incidence,j45_j46,less20,1.34,1.1,1.63,10,0.029266961396282005,0.009531017980432493,0.04885800148186709,khreis_2017,lineal,main,0.43739133326837276,0.17081251260007504,0.6171780365725594,40,17.49565333073491,6.832500504003002,24.687121462902375
15009,PM25,55338,with_og,19.633372999999995,18,long_term,asthma,incidence,j45_j46,less20,1.34,1.1,1.63,10,0.029266961396282005,0.009531017980432493,0.04885800148186709,khreis_2017,lineal,main,0.43707516608164765,0.1706607927170124,0.6168188277792229,40,17.483006643265906,6.826431708680496,24.672753111168916
15010,NO2,33523,no_og,13.088530973387844,8,long_term,asthma,incidence,j45_j46,less20,1.131,1.052,1.182,10,0.012310219713398341,0.005069311431551817,0.016720791898390642,khreis_2017,lineal,main,0.14881236921934005,0.06419657415681794,0.19655825875450741,19,2.827435015167461,1.2197349089795408,3.734606916335641
15010,NO2,33523,with_og,13.017116647586484,8,long_term,asthma,incidence,j45_j46,less20,1.131,1.052,1.182,10,0.012310219713398341,0.005069311431551817,0.016720791898390642,khreis_2017,lineal,main,0.14806373898513786,0.06385773190565958,0.19559829265736214,19,2.8132110407176194,1.2132969062075318,3.7163675604898807
15010,PM25,33523,no_og,27.182505,18,long_term,asthma,incidence,j45_j46,less20,1.34,1.1,1.63,10,0.029266961396282005,0.009531017980432493,0.04885800148186709,khreis_2017,lineal,main,0.5486667615871188,0.22823636175144688,0.7350152149555609,19,10.424668470155257,4.336490873277491,13.965289084155657
15010,PM25,33523,with_og,27.179968,18,long_term,asthma,incidence,j45_j46,less20,1.34,1.1,1.63,10,0.029266961396282005,0.009531017980432493,0.04885800148186709,khreis_2017,lineal,main,0.54863324872315955,0.2282177001323999,0.7349823673270753,19,10.424031725740031,4.336136302515598,13.964664979214431
15011,NO2,84524.00000845239,no_og,16.230087906809306,8,long_term,asthma,incidence,j45_j46,less20,1.131,1.052,1.182,10,0.012310219713398341,0.005069311431551817,0.016720791898390642,khreis_2017,lineal,main,0.1811021663107705,0.07898169718508215,0.23767318363961362,5,0.9055108315538525,0.3949084859254107,1.1883659181980681
15011,NO2,84524.00000845239,with_og,16.11583833485673,8,long_term,asthma,incidence,j45_j46,less20,1.131,1.052,1.182,10,0.012310219713398341,0.005069311431551817,0.016720791898390642,khreis_2017,lineal,main,0.17994962752883856,0.0784481195895214,0.23621548579217502,5,0.8997481376441928,0.392240597947607,1.1810774289608752
15011,PM25,84524.00000845239,no_og,19.709110000000003,18,long_term,asthma,incidence,j45_j46,less20,1.34,1.1,1.63,10,0.029266961396282005,0.009531017980432493,0.04885800148186709,khreis_2017,lineal,main,0.43832155880134216,0.17125923579234717,0.618234115320354,5,2.191607794006711,0.8562961789617358,3.09117057660177
15011,PM25,84524.00000845239,with_og,19.71641,18,long_term,asthma,incidence,j45_j46,less20,1.34,1.1,1.63,10,0.029266961396282005,0.009531017980432493,0.04885800148186709,khreis_2017,lineal,main,0.43844154791828566,0.17131689461128738,0.6183702529638163,5,2.1922077395914283,0.8565844730564369,3.0918512648190815
15012,NO2,13821,no_og,1.740677947601447,8,long_term,asthma,incidence,j45_j46,less20,1.131,1.052,1.182,10,0.012310219713398341,0.005069311431551817,0.016720791898390642,khreis_2017,lineal,main,0.0212001767434864,0.008785221049473886,0.02868602789480822,4,0.0848007069739456,0.035140884197895544,0.11474411157923288
15012,NO2,13821,with_og,1.708170967437893,8,long_term,asthma,incidence,j45_j46,less20,1.131,1.052,1.182,10,0.012310219713398341,0.005069311431551817,0.016720791898390642,khreis_2017,lineal,main,0.02080841392896686,0.0086218672833849,0.028157934010426662,4,0.08323365571586744,0.0344874691335396,0.11263173604170665
15012,PM25,13821,no_og,26.330226795234957,18,long_term,asthma,incidence,j45_j46,less20,1.34,1.1,1.63,10,0.029266961396282005,0.009531017980432493,0.04885800148186709,khreis_2017,lineal,main,0.5372673082120832,0.22194173356201896,0.7237481307837735,4,2.149069232848333,0.8877669342480758,2.894992523135094
15012,PM25,13821,with_og,26.294584124101895,18,long_term,asthma,incidence,j45_j46,less20,1.34,1.1,1.63,10,0.029266961396282005,0.009531017980432493,0.04885800148186709,khreis_2017,lineal,main,0.5367843555115619,0.22167737375697186,0.7232666384589989,4,2.1471374220462476,0.8867094950278874,2.8930665538359954
15013,NO2,527937.9998416186,no_og,42.52970348365803,8,long_term,asthma,incidence,j45_j46,less20,1.131,1.052,1.182,10,0.012310219713398341,0.005069311431551817,0.016720791898390642,khreis_2017,lineal,main,0.40758625476307986,0.1939393668326957,0.5089112045708934,76,30.97655536199407,14.739391879284872,38.677251547387904
15013,NO2,527937.9998416186,with_og,42.25325251176041,8,long_term,asthma,incidence,j45_j46,less20,1.131,1.052,1.182,10,0.012310219713398341,0.005069311431551817,0.016720791898390642,khreis_2017,lineal,main,0.4055667343332036,0.1928089485981521,0.5066359021251505,76,30.823071809323476,14.653480093459558,38.50432856151144
15013,PM25,527937.9998416186,no_og,27.182505,18,long_term,asthma,incidence,j45_j46,less20,1.34,1.1,1.63,10,0.029266961396282005,0.009531017980432493,0.04885800148186709,khreis_2017,lineal,main,0.5486667615871188,0.22823636175144688,0.7350152149555609,76,41.69867388062103,17.345963493109963,55.86115633662263
15013,PM25,527937.9998416186,with_og,27.179968,18,long_term,asthma,incidence,j45_j46,less20,1.34,1.1,1.63,10,0.029266961396282005,0.009531017980432493,0.04885800148186709,khreis_2017,lineal,main,0.54863324872315955,0.2282177001323999,0.7349823673270753,76,41.696126902960124,17.344545210062392,55.858659916857725
15014,NO2,114157.9999771684,no_og,5.982129293389051,8,long_term,asthma,incidence,j45_j46,less20,1.131,1.052,1.182,10,0.012310219713398341,0.005069311431551817,0.016720791898390642,khreis_2017,lineal,main,0.07099515598375154,0.02987007815937944,0.09518605225916589,103,7.3125010663264085,3.0766180504160823,9.804163382694087
15014,NO2,114157.9999771684,with_og,5.912050705356431,8,long_term,asthma,incidence,j45_j46,less20,1.131,1.052,1.182,10,0.012310219713398341,0.005069311431551817,0.016720791898390642,khreis_2017,lineal,main,0.07019337367675967,0.02952537809906757,0.09412519746651248,103,7.229917488706246,3.04111394420396,9.694895339050785
15014,PM25,114157.9999771684,no_og,21.904227999999996,18,long_term,asthma,incidence,j45_j46,less20,1.34,1.1,1.63,10,0.029266961396282005,0.009531017980432493,0.04885800148186709,khreis_2017,lineal,main,0.473271579975279,0.18841778998370068,0.6570589814158371,103,48.74697273745374,19.40703236832117,67.67707508583122
15014,PM25,114157.9999771684,with_og,21.9048,18,long_term,asthma,incidence,j45_j46,less20,1.34,1.1,1.63,10,0.029266961396282005,0.009531017980432493,0.04885800148186709,khreis_2017,lineal,main,0.47328039770494323,0.1884222145086919,0.6570685653780344,103,48.747880963609155,19.407488094395266,67.67806223393754
15015,NO2,32986,no_og,5.159272585845017,8,long_term,asthma,incidence,j45_j46,less20,1.131,1.052,1.182,10,0.012310219713398341,0.005069311431551817,0.016720791898390642,khreis_2017,lineal,main,0.06153693500822139,0.025814906985452284,0.0826508468031723,8,0.4922954800657711,0.20651925588361827,0.6612067744253785
15015,NO2,32986,with_og,5.089701914290329,8,long_term,asthma,incidence,j45_j46,less20,1.131,1.052,1.182,10,0.012310219713398341,0.005069311431551817,0.016720791898390642,khreis_2017,lineal,main,0.060732862581729885,0.025471275275838576,0.0815830949629346,8,0.4858629006538391,0.2037702022067086,0.6526647597034768
15015,PM25,32986,no_og,17.590697667883312,18,long_term,asthma,incidence,j45_j46,less20,1.34,1.1,1.63,10,0.029266961396282005,0.009531017980432493,0.04885800148186709,khreis_2017,lineal,main,0.40239559233479444,0.15435637549948428,0.5766035618134464,8,3.2191647386783555,1.2348510039958742,4.612828494507571
15015,PM25,32986,with_og,17.57080071457058,18,long_term,asthma,incidence,j45_j46,less20,1.34,1.1,1.63,10,0.029266961396282005,0.009531017980432493,0.04885800148186709,khreis_2017,lineal,main,0.4020474919818309,0.15419599394121028,0.5761917672669046,8,3.216379935854647,1.2335679515296822,4.609534138135237
15016,NO2,30395.000006078997,no_og,6.172066785981933,8,long_term,asthma,incidence,j45_j46,less20,1.131,1.052,1.182,10,0.012310219713398341,0.005069311431551817,0.016720791898390642,khreis_2017,lineal,main,0.07316479186498569,0.03080372043639116,0.09805509734061865,NA,0,0,0
15016,NO2,30395.000006078997,with_og,6.147440925185697,8,long_term,asthma,incidence,j45_j46,less20,1.131,1.052,1.182,10,0.012310219713398341,0.005069311431551817,0.016720791898390642,khreis_2017,lineal,main,0.07288377940455232,0.030682722144521633,0.09768363252295204,NA,0,0,0
15016,PM25,30395.000006078997,no_og,19.70911,18,long_term,asthma,incidence,j45_j46,less20,1.34,1.1,1.63,10,0.029266961396282005,0.009531017980432493,0.04885800148186709,khreis_2017,lineal,main,0.43832155880134205,0.17125923579234717,0.618234115320354,NA,0,0,0
15016,PM25,30395.000006078997,with_og,19.716410000000003,18,long_term,asthma,incidence,j45_j46,less20,1.34,1.1,1.63,10,0.029266961396282005,0.009531017980432493,0.04885800148186709,khreis_2017,lineal,main,0.4384415479182857,0.17131689461128738,0.6183702529638164,NA,0,0,0
15017,NO2,10145.9999989854,no_og,7.000978030831081,8,long_term,asthma,incidence,j45_j46,less20,1.131,1.052,1.182,10,0.012310219713398341,0.005069311431551817,0.016720791898390642,khreis_2017,lineal,main,0.08257420322005224,0.03486774764766064,0.11046986755481196,0,0,0,0
15017,NO2,10145.9999989854,with_og,6.917676368254369,8,long_term,asthma,incidence,j45_j46,less20,1.131,1.052,1.182,10,0.012310219713398341,0.005069311431551817,0.016720791898390642,khreis_2017,lineal,main,0.08163293560524135,0.03446010353761716,0.10923000464518204,0,0,0,0
15017,PM25,10145.9999989854,no_og,19.652569,18,long_term,asthma,incidence,j45_j46,less20,1.34,1.1,1.63,10,0.029266961396282005,0.009531017980432493,0.04885800148186709,khreis_2017,lineal,main,0.43739133326837276,0.17081251260007504,0.6171780365725594,0,0,0,0
15017,PM25,10145.9999989854,with_og,19.633373,18,long_term,asthma,incidence,j45_j46,less20,1.34,1.1,1.63,10,0.029266961396282005,0.009531017980432493,0.04885800148186709,khreis_2017,lineal,main,0.4370751660816477,0.1706607927170124,0.616818827779223,0,0,0,0
15018,NO2,73276.9999853446,no_og,3.5310265490737605,8,long_term,asthma,incidence,j45_j46,less20,1.131,1.052,1.182,10,0.012310219713398341,0.005069311431551817,0.016720791898390642,khreis_2017,lineal,main,0.04253653243366998,0.01774062212645295,0.057332409030275984,5,0.21268266216834988,0.08870311063226474,0.28666204515137994
15018,NO2,73276.9999853446,with_og,3.4815793894236022,8,long_term,asthma,incidence,j45_j46,less20,1.131,1.052,1.182,10,0.012310219713398341,0.005069311431551817,0.016720791898390642,khreis_2017,lineal,main,0.04195354183437934,0.01749437513203929,0.056552693262742475,5,0.2097677091718967,0.08747187566019644,0.28276346631371235
15018,PM25,73276.9999853446,no_og,22.507827999999996,18,long_term,asthma,incidence,j45_j46,less20,1.34,1.1,1.63,10,0.029266961396282005,0.009531017980432493,0.04885800148186709,khreis_2017,lineal,main,0.482494814286371,0.19307335510949133,0.6670248757611995,5,2.4124740714318547,0.9653667755474566,3.3351243788059977
15018,PM25,73276.9999853446,with_og,22.484084999999997,18,long_term,asthma,incidence,j45_j46,less20,1.34,1.1,1.63,10,0.029266961396282005,0.009531017980432493,0.04885800148186709,khreis_2017,lineal,main,0.4821350824833251,0.19289073101405912,0.6666383886607047,5,2.4106754124166256,0.9644536550702956,3.3331919433035235
15019,NO2,37928.0000037928,no_og,3.1444276881914415,8,long_term,asthma,incidence,j45_j46,less20,1.131,1.052,1.182,10,0.012310219713398341,0.005069311431551817,0.016720791898390642,khreis_2017,lineal,main,0.03796899173723579,0.01581371244338411,0.05121904248593034,NA,0,0,0
15019,NO2,37928.0000037928,with_og,3.098923538391897,8,long_term,asthma,incidence,j45_j46,less20,1.131,1.052,1.182,10,0.012310219713398341,0.005069311431551817,0.016720791898390642,khreis_2017,lineal,main,0.037429943632530285,0.01558665937340953,0.05049687316286404,NA,0,0,0
15019,PM25,37928.0000037928,no_og,27.072348000000005,18,long_term,asthma,incidence,j45_j46,less20,1.34,1.1,1.63,10,0.029266961396282005,0.009531017980432493,0.04885800148186709,khreis_2017,lineal,main,0.5472093328949557,0.22742565515588073,0.7335852086313389,NA,0,0,0
15019,PM25,37928.0000037928,with_og,27.034395,18,long_term,asthma,incidence,j45_j46,less20,1.34,1.1,1.63,10,0.029266961396282005,0.009531017980432493,0.04885800148186709,khreis_2017,lineal,main,0.5467061076330759,0.22714614072625514,0.7330907353130905,NA,0,0,0
15020,NO2,299314,no_og,23.981282334100673,8,long_term,asthma,incidence,j45_j46,less20,1.131,1.052,1.182,10,0.012310219713398341,0.005069311431551817,0.016720791898390642,khreis_2017,lineal,main,0.2556283613437049,0.11446968608904112,0.33034058479948564,83,21.21715399152751,9.500983945390413,27.418268538357307
15020,NO2,299314,with_og,23.82929790112304,8,long_term,asthma,incidence,j45_j46,less20,1.131,1.052,1.182,10,0.012310219713398341,0.005069311431551817,0.016720791898390642,khreis_2017,lineal,main,0.2542343668217544,0.11378716067619236,0.3286366150448168,83,21.101452446205613,9.444334336123966,27.276839048719793
15020,PM25,299314,no_og,27.182505,18,long_term,asthma,incidence,j45_j46,less20,1.34,1.1,1.63,10,0.029266961396282005,0.009531017980432493,0.04885800148186709,khreis_2017,lineal,main,0.5486667615871188,0.22823636175144688,0.7350152149555609,83,45.53934121173086,18.94361802537009,61.00626284131155
15020,PM25,299314,with_og,27.179968,18,long_term,asthma,incidence,j45_j46,less20,1.34,1.1,1.63,10,0.029266961396282005,0.009531017980432493,0.04885800148186709,khreis_2017,lineal,main,0.54863324872315955,0.2282177001323999,0.7349823673270753,83,45.53655964402224,18.94206911098919,61.003536488147255
15021,NO2,38352.9999961647,no_og,1.6551648358124464,8,long_term,asthma,incidence,j45_j46,less20,1.131,1.052,1.182,10,0.012310219713398341,0.005069311431551817,0.016720791898390642,khreis_2017,lineal,main,0.020169266144203595,0.008355443636673187,0.02729620419660287,3,0.06050779843261078,0.02506633091001956,0.08188861258980862
15021,NO2,38352.9999961647,with_og,1.628546415445234,8,long_term,asthma,incidence,j45_j46,less20,1.131,1.052,1.182,10,0.012310219713398341,0.005069311431551817,0.016720791898390642,khreis_2017,lineal,main,0.019848143968456442,0.008221625004693802,0.02686317579346142,3,0.05954443190536933,0.024664875014081405,0.08058952738038426
15021,PM25,38352.9999961647,no_og,17.835780717959928,18,long_term,asthma,incidence,j45_j46,less20,1.34,1.1,1.63,10,0.029266961396282005,0.009531017980432493,0.04885800148186709,khreis_2017,lineal,main,0.4066667742860314,0.1563294015108408,0.5816431910924347,3,1.2200003228580942,0.4689882045325224,1.744929573277304
15021,PM25,38352.9999961647,with_og,17.801551199573876,18,long_term,asthma,incidence,j45_j46,less20,1.34,1.1,1.63,10,0.029266961396282005,0.009531017980432493,0.04885800148186709,khreis_2017,lineal,main,0.40607207879308416,0.1560541156940342,0.5809429517087555,3,1.2182162363792526,0.46816234708210264,1.7428288551262665
15022,NO2,15622.9999984377,no_og,13.208002905327133,8,long_term,asthma,incidence,j45_j46,less20,1.131,1.052,1.182,10,0.012310219713398341,0.005069311431551817,0.016720791898390642,khreis_2017,lineal,main,0.15006331264765171,0.06476316295448907,0.19816166438380514,NA,0,0,0
15022,NO2,15622.9999984377,with_og,13.078940228537782,8,long_term,asthma,incidence,j45_j46,less20,1.131,1.052,1.182,10,0.012310219713398341,0.005069311431551817,0.016720791898390642,khreis_2017,lineal,main,0.1487118685201693,0.06415107571766482,0.19642940460960065,NA,0,0,0
15022,PM25,15622.9999984377,no_og,19.652569,18,long_term,asthma,incidence,j45_j46,less20,1.34,1.1,1.63,10,0.029266961396282005,0.009531017980432493,0.04885800148186709,khreis_2017,lineal,main,0.43739133326837276,0.17081251260007504,0.6171780365725594,NA,0,0,0
15022,PM25,15622.9999984377,with_og,19.633372999999995,18,long_term,asthma,incidence,j45_j46,less20,1.34,1.1,1.63,10,0.029266961396282005,0.009531017980432493,0.04885800148186709,khreis_2017,lineal,main,0.43707516608164765,0.1706607927170124,0.6168188277792229,NA,0,0,0
15023,NO2,41095.9999958904,no_og,12.86757270628978,8,long_term,asthma,incidence,j45_j46,less20,1.131,1.052,1.182,10,0.012310219713398341,0.005069311431551817,0.016720791898390642,khreis_2017,lineal,main,0.14649394904328414,0.06314778760616103,0.19358437487630575,NA,0,0,0
15023,NO2,41095.9999958904,with_og,12.759980453295196,8,long_term,asthma,incidence,j45_j46,less20,1.131,1.052,1.182,10,0.012310219713398341,0.005069311431551817,0.016720791898390642,khreis_2017,lineal,main,0.14536274473538985,0.06263667157498715,0.1921323050861807,NA,0,0,0
15023,PM25,41095.9999958904,no_og,27.182504999999995,18,long_term,asthma,incidence,j45_j46,less20,1.34,1.1,1.63,10,0.029266961396282005,0.009531017980432493,0.04885800148186709,khreis_2017,lineal,main,0.5486667615871188,0.22823636175144674,0.7350152149555609,NA,0,0,0
15023,PM25,41095.9999958904,with_og,27.179968,18,long_term,asthma,incidence,j45_j46,less20,1.34,1.1,1.63,10,0.029266961396282005,0.009531017980432493,0.04885800148186709,khreis_2017,lineal,main,0.54863324872315955,0.2282177001323999,0.7349823673270753,NA,0,0,0
15024,NO2,195962.0000195962,no_og,25.027705526963796,8,long_term,asthma,incidence,j45_j46,less20,1.131,1.052,1.182,10,0.012310219713398341,0.005069311431551817,0.016720791898390642,khreis_2017,lineal,main,0.265155637548956,0.11915467300639909,0.34195572047535416,107,28.37165321773829,12.749550011684702,36.589262090862896
15024,NO2,195962.0000195962,with_og,24.866249737467868,8,long_term,asthma,incidence,j45_j46,less20,1.131,1.052,1.182,10,0.012310219713398341,0.005069311431551817,0.016720791898390642,khreis_2017,lineal,main,0.26369364062969225,0.11843343269763025,0.3401768188169269,107,28.21521954737707,12.672377298646436,36.39891961341118
15024,PM25,195962.0000195962,no_og,27.182505,18,long_term,asthma,incidence,j45_j46,less20,1.34,1.1,1.63,10,0.029266961396282005,0.009531017980432493,0.04885800148186709,khreis_2017,lineal,main,0.5486667615871188,0.22823636175144688,0.7350152149555609,107,58.70734348982171,24.421290707404815,78.64662800024502
15024,PM25,195962.0000195962,with_og,27.179968,18,long_term,asthma,incidence,j45_j46,less20,1.34,1.1,1.63,10,0.029266961396282005,0.009531017980432493,0.04885800148186709,khreis_2017,lineal,main,0.54863324872315955,0.2282177001323999,0.7349823673270753,107,58.70375761337807,24.41929391416679,78.64311330399705
15025,NO2,441147.0001323441,no_og,14.528976081795715,8,long_term,asthma,incidence,j45_j46,less20,1.131,1.052,1.182,10,0.012310219713398341,0.005069311431551817,0.016720791898390642,khreis_2017,lineal,main,0.1637727626141538,0.07100498348812048,0.215678279920049,121,19.81650427631261,8.591603002062579,26.09707187032593
15025,NO2,441147.0001323441,with_og,14.393596805894797,8,long_term,asthma,incidence,j45_j46,less20,1.131,1.052,1.182,10,0.012310219713398341,0.005069311431551817,0.016720791898390642,khreis_2017,lineal,main,0.1623779873489137,0.07036721423772586,0.21390084008754773,121,19.647736469218557,8.51443292276483,25.882001650593274
15025,PM25,441147.0001323441,no_og,19.652569,18,long_term,asthma,incidence,j45_j46,less20,1.34,1.1,1.63,10,0.029266961396282005,0.009531017980432493,0.04885800148186709,khreis_2017,lineal,main,0.43739133326837276,0.17081251260007504,0.6171780365725594,121,52.924351325473104,20.66831402460908,74.67854242527969
15025,PM25,441147.0001323441,with_og,19.633373,18,long_term,asthma,incidence,j45_j46,less20,1.34,1.1,1.63,10,0.029266961396282005,0.009531017980432493,0.04885800148186709,khreis_2017,lineal,main,0.4370751660816477,0.1706607927170124,0.616818827779223,121,52.88609509587937,20.6499559187585,74.63507816128599
15026,NO2,33255,no_og,2.649606436427326,8,long_term,asthma,incidence,j45_j46,less20,1.131,1.052,1.182,10,0.012310219713398341,0.005069311431551817,0.016720791898390642,khreis_2017,lineal,main,0.03209103193845877,0.013341877696621773,0.04333645104709667,0,0,0,0
15026,NO2,33255,with_og,2.613069591839367,8,long_term,asthma,incidence,j45_j46,less20,1.131,1.052,1.182,10,0.012310219713398341,0.005069311431551817,0.016720791898390642,khreis_2017,lineal,main,0.03165559123050891,0.013159115265690293,0.04275182282858282,0,0,0,0
15026,PM25,33255,no_og,22.372898151125607,18,long_term,asthma,incidence,j45_j46,less20,1.34,1.1,1.63,10,0.029266961396282005,0.009531017980432493,0.04885800148186709,khreis_2017,lineal,main,0.4804471527690752,0.19203496470957238,0.6648225181965218,0,0,0,0
15026,PM25,33255,with_og,22.37319409598492,18,long_term,asthma,incidence,j45_j46,less20,1.34,1.1,1.63,10,0.029266961396282005,0.009531017980432493,0.04885800148186709,khreis_2017,lineal,main,0.48045165280813673,0.19203724369760128,0.6648273645846577,0,0,0,0
15027,NO2,13612,no_og,5.718831631339952,8,long_term,asthma,incidence,j45_j46,less20,1.131,1.052,1.182,10,0.012310219713398341,0.005069311431551817,0.016720791898390642,khreis_2017,lineal,main,0.06797913190349521,0.028574344495082612,0.09119378614447386,10,0.679791319034952,0.2857434449508261,0.9119378614447387
15027,NO2,13612,with_og,5.649726938421665,8,long_term,asthma,incidence,j45_j46,less20,1.131,1.052,1.182,10,0.012310219713398341,0.005069311431551817,0.016720791898390642,khreis_2017,lineal,main,0.06718593004871276,0.02823398164231469,0.09014306709600427,10,0.6718593004871276,0.28233981642314687,0.9014306709600427
15027,PM25,13612,no_og,22.507828,18,long_term,asthma,incidence,j45_j46,less20,1.34,1.1,1.63,10,0.029266961396282005,0.009531017980432493,0.04885800148186709,khreis_2017,lineal,main,0.48249481428637103,0.19307335510949133,0.6670248757611995,10,4.82494814286371,1.9307335510949133,6.670248757611995
15027,PM25,13612,with_og,22.484085,18,long_term,asthma,incidence,j45_j46,less20,1.34,1.1,1.63,10,0.029266961396282005,0.009531017980432493,0.04885800148186709,khreis_2017,lineal,main,0.48213508248332515,0.19289073101405912,0.6666383886607047,10,4.821350824833251,1.9289073101405911,6.666383886607047
15028,NO2,30612,no_og,12.039960970717985,8,long_term,asthma,incidence,j45_j46,less20,1.131,1.052,1.182,10,0.012310219713398341,0.005069311431551817,0.016720791898390642,khreis_2017,lineal,main,0.13775391264458375,0.0592090409942477,0.18234736311732927,5,0.6887695632229187,0.29604520497123854,0.9117368155866463
15028,NO2,30612,with_og,11.950360713035018,8,long_term,asthma,incidence,j45_j46,less20,1.131,1.052,1.182,10,0.012310219713398341,0.005069311431551817,0.016720791898390642,khreis_2017,lineal,main,0.13680233149453774,0.05878162575644063,0.18112144825567864,5,0.6840116574726887,0.2939081287822031,0.9056072412783932
15028,PM25,30612,no_og,19.709109999999995,18,long_term,asthma,incidence,j45_j46,less20,1.34,1.1,1.63,10,0.029266961396282005,0.009531017980432493,0.04885800148186709,khreis_2017,lineal,main,0.438321558801342,0.17125923579234717,0.6182341153203539,5,2.19160779400671,0.8562961789617358,3.0911705766017694
15028,PM25,30612,with_og,19.71641,18,long_term,asthma,incidence,j45_j46,less20,1.34,1.1,1.63,10,0.029266961396282005,0.009531017980432493,0.04885800148186709,khreis_2017,lineal,main,0.43844154791828566,0.17131689461128738,0.6183702529638163,5,2.1922077395914283,0.8565844730564369,3.0918512648190815
15029,NO2,196437.0000196437,no_og,15.20131511338294,8,long_term,asthma,incidence,j45_j46,less20,1.131,1.052,1.182,10,0.012310219713398341,0.005069311431551817,0.016720791898390642,khreis_2017,lineal,main,0.17066535232751823,0.07416588372837037,0.224446279430604,21,3.583972398877883,1.5574835582957778,4.7133718680426835
15029,NO2,196437.0000196437,with_og,15.082859252083743,8,long_term,asthma,incidence,j45_j46,less20,1.131,1.052,1.182,10,0.012310219713398341,0.005069311431551817,0.016720791898390642,khreis_2017,lineal,main,0.1694551197056813,0.07360976296657842,0.22290863665684507,21,3.5585575138193075,1.545805022298147,4.681081369793747
15029,PM25,196437.0000196437,no_og,19.652569,18,long_term,asthma,incidence,j45_j46,less20,1.34,1.1,1.63,10,0.029266961396282005,0.009531017980432493,0.04885800148186709,khreis_2017,lineal,main,0.43739133326837276,0.17081251260007504,0.6171780365725594,21,9.185217998635828,3.587062764601576,12.960738768023749
15029,PM25,196437.0000196437,with_og,19.633373,18,long_term,asthma,incidence,j45_j46,less20,1.34,1.1,1.63,10,0.029266961396282005,0.009531017980432493,0.04885800148186709,khreis_2017,lineal,main,0.4370751660816477,0.1706607927170124,0.616818827779223,21,9.178578487714601,3.5838766470572603,12.953195383363683
15030,NO2,28984,no_og,13.991126897560278,8,long_term,asthma,incidence,j45_j46,less20,1.131,1.052,1.182,10,0.012310219713398341,0.005069311431551817,0.016720791898390642,khreis_2017,lineal,main,0.1582176973973947,0.06846859914751159,0.20859285461283114,74,11.708109607407208,5.066676336915858,15.435871241349505
15030,NO2,28984,with_og,13.89004849068125,8,long_term,asthma,incidence,j45_j46,less20,1.131,1.052,1.182,10,0.012310219713398341,0.005069311431551817,0.016720791898390642,khreis_2017,lineal,main,0.15716961794341638,0.0679911620836291,0.20725415773101183,74,11.630551727812813,5.031345994188554,15.336807672094876
15030,PM25,28984,no_og,19.70911,18,long_term,asthma,incidence,j45_j46,less20,1.34,1.1,1.63,10,0.029266961396282005,0.009531017980432493,0.04885800148186709,khreis_2017,lineal,main,0.43832155880134205,0.17125923579234717,0.618234115320354,74,32.43579535129931,12.67318344863369,45.749324533706194
15030,PM25,28984,with_og,19.71641,18,long_term,asthma,incidence,j45_j46,less20,1.34,1.1,1.63,10,0.029266961396282005,0.009531017980432493,0.04885800148186709,khreis_2017,lineal,main,0.43844154791828566,0.17131689461128738,0.6183702529638163,74,32.44467454595314,12.677450201235265,45.759398719322405
15031,NO2,722753.0002891012,no_og,19.164115587536575,8,long_term,asthma,incidence,j45_j46,less20,1.131,1.052,1.182,10,0.012310219713398341,0.005069311431551817,0.016720791898390642,khreis_2017,lineal,main,0.210151775998244,0.09257909187589568,0.27416980932390145,58,12.188803007898152,5.369587328801949,15.901848940786284
15031,NO2,722753.0002891012,with_og,19.021889028263285,8,long_term,asthma,incidence,j45_j46,less20,1.131,1.052,1.182,10,0.012310219713398341,0.005069311431551817,0.016720791898390642,khreis_2017,lineal,main,0.20876766665715363,0.09192461391154953,0.2724416288925163,58,12.10852466611491,5.331627606869873,15.801614475765945
15031,PM25,722753.0002891012,no_og,19.652569,18,long_term,asthma,incidence,j45_j46,less20,1.34,1.1,1.63,10,0.029266961396282005,0.009531017980432493,0.04885800148186709,khreis_2017,lineal,main,0.43739133326837276,0.17081251260007504,0.6171780365725594,58,25.36869732956562,9.907125730804353,35.796326121208445
15031,PM25,722753.0002891012,with_og,19.633373,18,long_term,asthma,incidence,j45_j46,less20,1.34,1.1,1.63,10,0.029266961396282005,0.009531017980432493,0.04885800148186709,khreis_2017,lineal,main,0.4370751660816477,0.1706607927170124,0.616818827779223,58,25.350359632735568,9.898325977586719,35.775492011194935
15032,NO2,40377,no_og,2.028495887246294,8,long_term,asthma,incidence,j45_j46,less20,1.131,1.052,1.182,10,0.012310219713398341,0.005069311431551817,0.016720791898390642,khreis_2017,lineal,main,0.024662027960109835,0.010230387309818116,0.03334928892596724,NA,0,0,0
